sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
443_tcp_https-steamwebhelperexe;0;0;24;0;0;0;
40029_udp-;13;5;13;0,722222222222222;0,5;0,590909090909091;
5938_udp-;82;4;0;0,953488372093023;1;0,976190476190476;
6969_tcp-utorrentexe;195;19;2;0,911214953271028;0,989847715736041;0,948905109489051;
5351_udp-;164;0;0;1;1;1;
5938_tcp-;81;16;14;0,835051546391753;0,852631578947368;0,84375;
80_tcp_http-teamviewer_serviceexe;257;17;53;0,937956204379562;0,829032258064516;0,88013698630137;
40030_udp-;2;10;3;0,166666666666667;0,4;0,235294117647059;
2869_tcp-;1237;26;33;0,979414093428345;0,974015748031496;0,976707461508093;
27021_udp-;1;17;157;0,0555555555555556;0,00632911392405063;0,0113636363636364;
5353_udp-;209;0;5;1;0,976635514018692;0,988179669030733;
5938_tcp-system;32;62;16;0,340425531914894;0,666666666666667;0,450704225352113;
138_udp-;421;0;0;1;1;1;
443_tcp_https-chromeexe;6273;2731;3395;0,696690359840071;0,648841539098055;0,671915167095116;
12350_tcp-skypeexe;33;4;6;0,891891891891892;0,846153846153846;0,868421052631579;
67_udp_dhcpc-;44;4;0;0,916666666666667;1;0,956521739130435;
80_tcp_http-iexploreexe;794;653;1154;0,548721492743607;0,407597535934292;0,467746686303387;
53_udp_dns-;35587;9;17;0,99974716260254;0,999522525558926;0,999634831460674;
5005_udp-;39;1;1;0,975;0,975;0,975;
51413_udp-;512;100;77;0,836601307189543;0,869269949066214;0,852622814321399;
53_tcp_dns-system;17;7;0;0,708333333333333;1;0,829268292682927;
50321_udp-;9;57;105;0,136363636363636;0,0789473684210526;0,1;
27020_udp-;31;112;308;0,216783216783217;0,0914454277286136;0,128630705394191;
67_udp_dhcps-;387;0;4;1;0,989769820971867;0,994858611825193;
3128_tcp-system;20;34;190;0,37037037037037;0,0952380952380952;0,151515151515152;
27019_udp-;2021;204;384;0,908314606741573;0,84033264033264;0,873002159827214;
443_tcp_https-steamexe;23;38;10;0,377049180327869;0,696969696969697;0,48936170212766;
443_tcp_https-itunesexe;8433;2026;513;0,806291232431399;0,942655935613682;0,869157433651121;
40029_tcp-skypeexe;5;12;0;0,294117647058824;1;0,454545454545455;
443_udp_https-;1534;2;13;0,998697916666667;0,991596638655462;0,995134609146935;
8999_udp-;10;45;48;0,181818181818182;0,172413793103448;0,176991150442478;
9875_udp-;4;0;1;1;0,8;0,888888888888889;
40023_udp-;0;13;1;0;0;0;
1024_udp-;2;99;6;0,0198019801980198;0,25;0,036697247706422;
57621_udp-;159;0;0;1;1;1;
