sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
443_tcp_https-steamwebhelperexe;0;1;24;0;0;0;
40029_udp-;9;6;17;0,6;0,346153846153846;0,439024390243902;
5938_udp-;82;2;0;0,976190476190476;1;0,987951807228916;
6969_tcp-utorrentexe;197;10;0;0,951690821256039;1;0,975247524752475;
5351_udp-;164;0;0;1;1;1;
5938_tcp-;92;10;3;0,901960784313726;0,968421052631579;0,934010152284264;
80_tcp_http-teamviewer_serviceexe;253;56;57;0,818770226537217;0,816129032258065;0,817447495961228;
40030_udp-;1;2;4;0,333333333333333;0,2;0,25;
2869_tcp-;1230;29;40;0,976965845909452;0,968503937007874;0,972716488730724;
27021_udp-;13;81;145;0,138297872340426;0,0822784810126582;0,103174603174603;
5938_tcp-system;36;43;12;0,455696202531646;0,75;0,566929133858268;
5353_udp-;201;0;13;1;0,939252336448598;0,968674698795181;
138_udp-;421;0;0;1;1;1;
443_tcp_https-chromeexe;6438;2271;3230;0,739235273854633;0,665908150599917;0,700658431735321;
12350_tcp-skypeexe;30;6;9;0,833333333333333;0,769230769230769;0,8;
80_tcp_http-iexploreexe;644;358;1304;0,642714570858283;0,330595482546201;0,436610169491525;
67_udp_dhcpc-;43;5;1;0,895833333333333;0,977272727272727;0,934782608695652;
53_udp_dns-;35580;22;24;0,999382057187798;0,999325918436131;0,999353987023565;
5005_udp-;37;1;3;0,973684210526316;0,925;0,948717948717949;
51413_udp-;436;68;153;0,865079365079365;0,740237691001698;0,797804208600183;
53_tcp_dns-system;17;6;0;0,739130434782609;1;0,85;
50321_udp-;19;59;95;0,243589743589744;0,166666666666667;0,197916666666667;
27020_udp-;48;184;291;0,206896551724138;0,141592920353982;0,168126094570928;
3128_tcp-system;26;56;184;0,317073170731707;0,123809523809524;0,178082191780822;
67_udp_dhcps-;387;0;4;1;0,989769820971867;0,994858611825193;
27019_udp-;2069;295;336;0,875211505922166;0,86029106029106;0,867687146152233;
443_tcp_https-steamexe;28;32;5;0,466666666666667;0,848484848484849;0,602150537634409;
443_tcp_https-itunesexe;8210;1713;736;0,827370754812053;0,917728593784932;0,870210398007314;
40029_tcp-skypeexe;4;7;1;0,363636363636364;0,8;0,5;
443_udp_https-;1509;7;38;0,995382585751979;0,975436328377505;0,985308521057787;
8999_udp-;11;96;47;0,102803738317757;0,189655172413793;0,133333333333333;
9875_udp-;4;0;1;1;0,8;0,888888888888889;
40023_udp-;0;4;1;0;0;0;
1024_udp-;1;88;7;0,0112359550561798;0,125;0,0206185567010309;
57621_udp-;159;0;0;1;1;1;
40028_udp-;1;14;5;0,0666666666666667;0,166666666666667;0,0952380952380952;
49001_udp-;12;25;42;0,324324324324324;0,222222222222222;0,263736263736264;
6892_udp-;1;42;3;0,0232558139534884;0,25;0,0425531914893617;
3128_tcp-;552;462;196;0,544378698224852;0,737967914438503;0,626560726447219;
3800_udp-;8;85;28;0,0860215053763441;0,222222222222222;0,124031007751938;
3128_tcp-steamwebhelperexe;299;83;83;0,782722513089005;0,782722513089005;0,782722513089005;
443_tcp_https-onedriveexe;1223;464;145;0,724955542382928;0,894005847953216;0,800654664484452;
139_tcp-;22;2;0;0,916666666666667;1;0,956521739130435;
22_tcp_ssh-winscpexe;24;18;8;0,571428571428571;0,75;0,648648648648649;
80_tcp_http-itunesexe;52;54;156;0,490566037735849;0,25;0,331210191082803;
40005_udp-;0;3;1;0;0;0;
40025_udp-;1;6;0;0,142857142857143;1;0,25;
5355_udp-;35642;4;43;0,999887785445772;0,998795011909766;0,999341099942522;
80_tcp_http-spotifyexe;4529;175;416;0,962797619047619;0,91587462082912;0,938750129547103;
40018_udp-;4;7;5;0,363636363636364;0,444444444444444;0,4;
80_tcp_http-steamexe;287;55;157;0,839181286549708;0,646396396396396;0,73027989821883;
40003_udp-;11;11;12;0,5;0,478260869565217;0,488888888888889;
11888_udp-;1;58;7;0,0169491525423729;0,125;0,0298507462686567;
80_tcp_http-onedriveexe;55;45;6;0,55;0,901639344262295;0,683229813664596;
80_tcp_http-;10826;3046;748;0,780420991926182;0,935372386383273;0,850899944981529;
443_tcp_https-system;19798;13562;5824;0,593465227817746;0,772695339942237;0,671323454613272;
443_tcp_https-mshtaexe;0;0;4;0;0;0;
3478_udp-;221;2;2;0,991031390134529;0,991031390134529;0,991031390134529;
137_udp-;376;55;0;0,872389791183295;1;0,93184634448575;
5222_tcp_jabber-pidginexe;31;6;0;0,837837837837838;1;0,911764705882353;
443_tcp_https-spotifyexe;3490;1768;1597;0,663750475465957;0,68606251228622;0,674722087965201;
6881_udp-;477;261;351;0,646341463414634;0,576086956521739;0,609195402298851;
5004_udp-;40;3;1;0,930232558139535;0,975609756097561;0,952380952380952;
6992_udp-;0;36;2;0;0;0;
4070_tcp-spotifyexe;152;2;11;0,987012987012987;0,932515337423313;0,958990536277603;
3128_tcp-spotifyexe;23;26;23;0,469387755102041;0,5;0,484210526315789;
443_tcp_https-googledrivesyncexe;7;21;14;0,25;0,333333333333333;0,285714285714286;
3702_udp-;213;1;2;0,995327102803738;0,990697674418605;0,993006993006993;
80_tcp_http-utorrentieexe;38;71;247;0,348623853211009;0,133333333333333;0,192893401015228;
22_tcp_ssh-puttyexe;6;3;0;0,666666666666667;1;0,8;
