sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
40027udp;0;0;11;0;0;0;
547udpdhcpv6c;0;0;17;0;0;0;
80tcphttpsystem;0;0;77;0;0;0;
5223tcpjabbersslapsdaemonexe;19;3;18;0.863636363636364;0.513513513513513;0.644067796610169;
443tcphttpssteamwebhelperexe;0;0;4;0;0;0;
27019udp;2369;1254;20;0.653878001656086;0.991628296358309;0.788090485695276;
40036udp;0;0;2;0;0;0;
5351udp;0;0;166;0;0;0;
40030udp;0;1;3;0;0;0;
6889udp;0;0;254;0;0;0;
443tcphttpsonedriveexe;77;0;688;1;0.100653594771242;0.182897862232779;
80tcphttputorrentieexe;0;0;288;0;0;0;
6892udp;0;0;4;0;0;0;
27021udp;0;0;151;0;0;0;
443tcphttpsutorrentexe;0;0;27;0;0;0;
43265udp;0;0;114;0;0;0;
443tcphttpsskypeexe;1583;180;40;0.897901304594441;0.975354282193469;0.93502658003544;
443tcphttpsspotifyexe;0;2;606;0;0;0;
138udp;421;36;0;0.921225382932166;1;0.958997722095672;
67udpdhcps;299;4;80;0.986798679867987;0.788918205804749;0.87683284457478;
40024udp;0;5;7;0;0;0;
40023udp;0;1;0;0;0;0;
40029udp;0;7;18;0;0;0;
4070tcpspotifyexe;0;0;48;0;0;0;
80tcphttponedriveexe;0;0;61;0;0;0;
6969tcputorrentexe;0;0;197;0;0;0;
53tcpdnssystem;0;0;3;0;0;0;
443tcphttpsthunderbirdexe;0;0;4;0;0;0;
40003udp;0;0;14;0;0;0;
67udpdhcpc;17;3;26;0.85;0.395348837209302;0.53968253968254;
8621udp;0;0;27;0;0;0;
50321udp;0;0;98;0;0;0;
5355udp;35685;705;0;0.980626545754328;1;0.990218522372529;
80tcphttpspotifyexe;4584;426;196;0.914970059880239;0.958995815899582;0.936465781409602;
443tcphttpsskypebrowserhostexe;0;0;20;0;0;0;
22tcpsshwinscpexe;0;0;10;0;0;0;
8999udp;0;0;49;0;0;0;
443tcphttpschromeexe;1037;169;673;0.859867330016584;0.606432748538012;0.711248285322359;
3128tcpchromeexe;0;0;735;0;0;0;
443udphttps;1373;396;152;0.776144714527982;0.900327868852459;0.833636915604129;
1900udp;9461;556;192;0.944494359588699;0.980109810421631;0.961972547025928;
1024udp;0;0;6;0;0;0;
443tcphttpssteamexe;0;0;1;0;0;0;
45776tcputorrentexe;0;0;5;0;0;0;
12350tcpskypeexe;0;0;25;0;0;0;
5938tcp;0;0;70;0;0;0;
40020udp;0;0;24;0;0;0;
5222tcpjabberpidginexe;0;0;2;0;0;0;
2869tcpsystem;0;0;401;0;0;0;
5938tcpteamviewerserviceexe;0;0;35;0;0;0;
3800udp;0;0;25;0;0;0;
139tcpsystem;0;0;13;0;0;0;
9875udp;0;0;5;0;0;0;
40018udp;0;0;4;0;0;0;
3128tcpsteamwebhelperexe;0;0;363;0;0;0;
443tcphttps;2324;1318;2015;0.638110928061505;0.535607282784052;0.582383160005012;
27017udp;0;0;412;0;0;0;
80tcphttpitunesexe;0;0;204;0;0;0;
3128tcpspotifyexe;0;0;44;0;0;0;
3128tcp;0;0;747;0;0;0;
40028udp;0;0;4;0;0;0;
27036udp;0;0;9;0;0;0;
47993udp;0;0;67;0;0;0;
443tcphttpssystem;1799;1587;303;0.531305375073833;0.855851569933397;0.655612244897959;
5353udp;0;0;179;0;0;0;
443tcphttpsmsmpengexe;0;0;22;0;0;0;
51413udp;149;48;222;0.756345177664975;0.401617250673854;0.524647887323944;
995tcpthunderbirdexe;0;0;11;0;0;0;
53udpdns;34536;373;611;0.989315076341345;0.982615870486813;0.985954093867763;
80tcphttpsteamexe;0;0;339;0;0;0;
2869tcp;409;0;509;1;0.445533769063181;0.616428033157498;
443tcphttpsgoogledrivesyncexe;0;0;7;0;0;0;
57621udp;153;0;0;1;1;1;
11000udp;0;0;28;0;0;0;
443tcphttpsfirefoxexe;3479;289;117;0.923301486199575;0.967463848720801;0.944866920152091;
80tcphttputorrentexe;12;89;627;0.118811881188119;0.0187793427230047;0.0324324324324324;
443tcphttpsitunesexe;6706;1554;45;0.811864406779661;0.993334320841357;0.893478116048231;
51654udp;1220;540;15;0.693181818181818;0.987854251012146;0.814691151919866;
11888udp;0;0;6;0;0;0;
3702udp;3;0;128;1;0.0229007633587786;0.0447761194029851;
27018udp;11;47;414;0.189655172413793;0.0258823529411765;0.0455486542443064;
6992udp;0;0;1;0;0;0;
443tcphttpsiexploreexe;1058;125;281;0.894336432797971;0.790141896938013;0.839016653449643;
5938tcpsystem;0;0;7;0;0;0;
6882udp;0;0;13;0;0;0;
443tcphttpssvchostexe;0;0;225;0;0;0;
137udp;32;1;201;0.96969696969697;0.137339055793991;0.240601503759398;
5005udp;0;0;23;0;0;0;
80tcphttpfirefoxexe;0;0;1129;0;0;0;
40025udp;1;28;0;0.0344827586206897;1;0.0666666666666667;
80tcphttpavgmfapxexe;0;0;10;0;0;0;
465tcpthunderbirdexe;0;0;4;0;0;0;
5938udp;0;0;43;0;0;0;
80tcphttpteamviewerserviceexe;0;0;309;0;0;0;
5004udp;0;0;29;0;0;0;
80tcphttp;11115;8038;219;0.580326841748029;0.980677607199577;0.729163249909798;
3478udp;0;0;223;0;0;0;
3128tcpsystem;0;0;208;0;0;0;
6881udp;554;661;178;0.4559670781893;0.756830601092896;0.569080636877247;
49001udp;0;0;42;0;0;0;
80tcphttpiexploreexe;76;6;1817;0.926829268292683;0.0401479133650291;0.0769620253164557;
27020udp;0;0;326;0;0;0;
