sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
6892udp;0;0;4;0;0;0;
5355udp;40116;846;0;0,979346711586348;1;0,989565603492933;
27019udp;2694;1448;23;0,650410429744085;0,991534781008465;0,785537250328036;
6882udp;0;0;12;0;0;0;
11000udp;0;0;28;0;0;0;
137udp;0;0;366;0;0;0;
51413udp;196;192;420;0,505154639175258;0,318181818181818;0,390438247011952;
2869tcp;104;4;1410;0,962962962962963;0,0686922060766182;0,128236744759556;
40027udp;0;0;7;0;0;0;
40028udp;0;0;3;0;0;0;
1024udp;0;0;6;0;0;0;
3478udp;0;0;246;0;0;0;
4070tcp;0;0;62;0;0;0;
22tcpssh;0;0;48;0;0;0;
8999udp;0;0;55;0;0;0;
5938udp;0;0;82;0;0;0;
3702udp;0;0;6;0;0;0;
45776tcp;0;0;7;0;0;0;
40030udp;0;4;3;0;0;0;
40029tcp;0;0;3;0;0;0;
547udpdhcpv6c;0;0;6;0;0;0;
80tcphttp;24840;4094;12;0,858505564387917;0,999517141477547;0,923660432082698;
40020udp;0;0;20;0;0;0;
5223tcpjabberssl;0;0;123;0;0;0;
138udp;472;13;0;0,97319587628866;1;0,986415882967607;
443udphttps;1537;319;178;0,828125;0,896209912536443;0,860823298795856;
995tcp;0;0;193;0;0;0;
443tcphttps;106845;605;53;0,994369474174034;0,999504200265674;0,996930225614421;
67udpdhcps;159;0;180;1;0,469026548672566;0,63855421686747;
5353udp;0;0;168;0;0;0;
27020udp;0;0;379;0;0;0;
465tcp;0;0;64;0;0;0;
40025udp;0;9;0;0;0;0;
67udpdhcpc;16;2;17;0,888888888888889;0,484848484848485;0,627450980392157;
27021udp;0;0;168;0;0;0;
40036udp;0;1;4;0;0;0;
27018udp;17;57;471;0,22972972972973;0,0348360655737705;0,0604982206405694;
5351udp;0;0;172;0;0;0;
57621udp;170;0;0;1;1;1;
5005udp;0;0;12;0;0;0;
53tcpdns;0;0;17;0;0;0;
6969tcp;0;0;220;0;0;0;
27036udp;0;0;14;0;0;0;
5938tcp;0;0;224;0;0;0;
11888udp;0;0;7;0;0;0;
1900udp;10773;692;186;0,93964238988225;0,983027648508076;0,960845522654299;
49001udp;0;0;49;0;0;0;
5222tcpjabber;0;0;29;0;0;0;
9875udp;0;0;2;0;0;0;
40023udp;0;6;0;0;0;0;
40024udp;0;1;6;0;0;0;
40018udp;0;0;3;0;0;0;
40003udp;1;0;17;1;0,0555555555555556;0,105263157894737;
12350tcp;1;0;14;1;0,0666666666666667;0,125;
6889udp;0;0;308;0;0;0;
40029udp;0;9;14;0;0;0;
47993udp;0;0;67;0;0;0;
53udpdns;39112;1675;472;0,958932993355726;0,988075990299111;0,97328638439238;
3128tcp;66;100;2241;0,397590361445783;0,0286085825747724;0,0533764658309745;
27017udp;0;0;477;0;0;0;
5004udp;0;0;21;0;0;0;
6881udp;210;89;651;0,702341137123746;0,24390243902439;0,362068965517241;
6992udp;0;0;2;0;0;0;
50321udp;0;0;97;0;0;0;
139tcp;0;0;106;0;0;0;
43265udp;0;0;119;0;0;0;
51654udp;868;539;256;0,616915422885572;0,772241992882562;0,685894903200316;
8621udp;0;0;39;0;0;0;
3800udp;0;0;36;0;0;0;
