sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
3128tcpsystem;0;0;231;0;0;0;
443tcphttpssystem;11059;9021;52;0.550747011952191;0.995319953199532;0.709114808758937;
80tcphttpiexploreexe;11;3;2044;0.785714285714286;0.00535279805352798;0.0106331561140648;
80tcphttpspotifyexe;5129;451;289;0.919175627240143;0.946659283868586;0.932715039098018;
22tcpsshputtyexe;0;0;1;0;0;0;
3128tcpchromeexe;0;0;846;0;0;0;
11000udp;0;0;27;0;0;0;
45776tcputorrentexe;0;0;11;0;0;0;
40003udp;0;0;13;0;0;0;
80tcphttputorrentexe;28;17;785;0.622222222222222;0.034440344403444;0.0652680652680653;
443tcphttpsskypebrowserhostexe;0;0;188;0;0;0;
3128tcpspotifyexe;0;0;46;0;0;0;
465tcpthunderbirdexe;0;0;15;0;0;0;
5938tcpteamviewerserviceexe;0;0;11;0;0;0;
50321udp;0;0;74;0;0;0;
6892udp;0;0;4;0;0;0;
5005udp;0;0;25;0;0;0;
51413udp;152;80;322;0.655172413793103;0.320675105485232;0.430594900849858;
995tcpthunderbirdexe;0;0;8;0;0;0;
40025udp;0;2;0;0;0;0;
547udpdhcpv6c;0;0;15;0;0;0;
40024udp;0;1;7;0;0;0;
6889udp;0;0;153;0;0;0;
27018udp;14;55;478;0.202898550724638;0.0284552845528455;0.0499108734402852;
53udpdns;39239;985;385;0.975512132060461;0.990283666464769;0.982842400561066;
443tcphttpsutorrentexe;0;0;46;0;0;0;
139tcpsystem;0;0;34;0;0;0;
80tcphttpsteamexe;0;0;379;0;0;0;
80tcphttpavgmfapxexe;0;0;10;0;0;0;
443tcphttpssvchostexe;0;0;200;0;0;0;
443tcphttpsonedriveexe;0;0;1014;0;0;0;
5938tcpsystem;0;0;3;0;0;0;
51654udp;863;401;139;0.682753164556962;0.86127744510978;0.761694616063548;
80tcphttpfirefoxexe;0;0;1299;0;0;0;
5004udp;0;0;13;0;0;0;
27021udp;0;0;167;0;0;0;
80tcphttputorrentieexe;0;0;308;0;0;0;
40020udp;0;1;15;0;0;0;
27036udp;0;0;14;0;0;0;
443tcphttpssteamwebhelperexe;0;0;5;0;0;0;
1900udp;10680;948;208;0.918472652218782;0.980896399706098;0.948658731568662;
2869tcpsystem;0;0;451;0;0;0;
443tcphttpsfirefoxexe;1600;115;266;0.932944606413994;0.857449088960343;0.893605138229545;
40027udp;0;0;8;0;0;0;
40030udp;0;0;3;0;0;0;
1024udp;0;0;8;0;0;0;
27020udp;0;0;376;0;0;0;
40018udp;0;2;6;0;0;0;
443tcphttpsthunderbirdexe;0;0;5;0;0;0;
40036udp;0;2;3;0;0;0;
443tcphttpsmsmpengexe;0;0;24;0;0;0;
4070tcpspotifyexe;0;0;85;0;0;0;
49001udp;0;0;30;0;0;0;
27019udp;2696;1442;24;0.651522474625423;0.991176470588235;0.786235053951589;
8621udp;0;0;38;0;0;0;
443udphttps;1556;388;178;0.800411522633745;0.897347174163783;0.846112017400761;
22tcpsshwinscpexe;0;0;14;0;0;0;
3478udp;0;0;249;0;0;0;
9875udp;0;0;5;0;0;0;
443tcphttpssteamexe;0;0;1;0;0;0;
57621udp;170;0;0;1;1;1;
40023udp;0;18;0;0;0;0;
5353udp;0;0;183;0;0;0;
443tcphttpsmshtaexe;0;0;4;0;0;0;
80tcphttpteamviewerserviceexe;0;0;357;0;0;0;
67udpdhcps;8;0;314;1;0.0248447204968944;0.0484848484848485;
80tcphttp;12541;9722;206;0.563311323720972;0.98383933474543;0.716423878891745;
6992udp;0;0;2;0;0;0;
3800udp;0;0;35;0;0;0;
443tcphttpsspotifyexe;0;0;2119;0;0;0;
443tcphttpsskypeexe;10;19;531;0.344827586206897;0.0184842883548983;0.0350877192982456;
5223tcpjabbersslapsdaemonexe;0;0;18;0;0;0;
80tcphttpitunesexe;0;0;221;0;0;0;
5351udp;0;0;172;0;0;0;
6969tcputorrentexe;0;0;220;0;0;0;
443tcphttpsgoogledrivesyncexe;0;0;3;0;0;0;
80tcphttpsystem;0;0;68;0;0;0;
27017udp;0;0;478;0;0;0;
11888udp;0;0;6;0;0;0;
67udpdhcpc;16;3;25;0.842105263157895;0.390243902439024;0.533333333333333;
443tcphttpschromeexe;1146;240;1623;0.826839826839827;0.413867822318527;0.551624548736462;
40029udp;0;1;15;0;0;0;
40028udp;0;0;1;0;0;0;
6882udp;0;0;10;0;0;0;
3128tcpsteamwebhelperexe;0;0;436;0;0;0;
3128tcp;0;0;843;0;0;0;
8999udp;0;0;38;0;0;0;
6881udp;283;198;405;0.588357588357588;0.411337209302326;0.484174508126604;
443tcphttpsiexploreexe;568;20;2921;0.965986394557823;0.162797363141301;0.278636252146186;
12350tcpskypeexe;1;0;1;1;0.5;0.666666666666667;
53tcpdnssystem;0;0;14;0;0;0;
5355udp;40110;738;0;0.981933019976498;1;0.990884162158156;
5938tcp;0;0;37;0;0;0;
43265udp;0;0;120;0;0;0;
137udp;2;0;326;1;0.00609756097560976;0.0121212121212121;
2869tcp;0;0;1140;0;0;0;
5938udp;0;0;82;0;0;0;
443tcphttpsitunesexe;6537;1627;738;0.800710436060755;0.898556701030928;0.846816503659564;
80tcphttponedriveexe;0;0;61;0;0;0;
47993udp;0;0;68;0;0;0;
138udp;472;24;0;0.951612903225806;1;0.975206611570248;
3702udp;0;0;12;0;0;0;
5222tcpjabberpidginexe;0;0;3;0;0;0;
443tcphttps;2404;1622;2632;0.597118728266269;0.47736298649722;0.530567203707791;
