sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
tcp_https-spotifyexe;69;129;235;0,348484848484849;0,226973684210526;0,274900398406375;
tcp_dns-system;16;0;0;1;1;1;
tcp_http-system;0;0;13;0;0;0;
tcp_https-skypebrowserhostexe;0;0;38;0;0;0;
tcp_https-chromeexe;384;348;250;0,524590163934426;0,605678233438486;0,562225475841874;
tcp_https-itunesexe;451;94;109;0,827522935779817;0,805357142857143;0,816289592760181;
tcp_http-steamwebhelperexe;12;5;9;0,705882352941177;0,571428571428571;0,631578947368421;
tcp_http-firefoxexe;4;9;66;0,307692307692308;0,0571428571428571;0,0963855421686747;
tcp_jabber-pidginexe;14;0;1;1;0,933333333333333;0,96551724137931;
tcp_https-;287;93;496;0,755263157894737;0,366538952745849;0,493551160791058;
udp_ssdp-;591;0;0;1;1;1;
9875_udp-;12;0;0;1;1;1;
50321_udp-;0;3;15;0;0;0;
tcp_http-onedriveexe;17;6;0;0,739130434782609;1;0,85;
udp_dhcps-;24;4;1;0,857142857142857;0,96;0,90566037735849;
udp_teamviewer-;12;2;0;0,857142857142857;1;0,923076923076923;
12350_tcp-skypeexe;11;1;6;0,916666666666667;0,647058823529412;0,758620689655172;
11888_udp-;1;3;14;0,25;0,0666666666666667;0,105263157894737;
udp_dns-;2227;22;15;0,990217874610938;0,993309545049063;0,991761300378535;
udp_natpmp-;16;0;1;1;0,941176470588235;0,96969696969697;
tcp_https-mshtaexe;0;0;14;0;0;0;
tcp_http-itunesexe;0;8;12;0;0;0;
139_tcp-;17;1;0;0,944444444444444;1;0,971428571428571;
5353_udp-;15;0;1;1;0,9375;0,967741935483871;
40005_udp-;7;27;8;0,205882352941176;0,466666666666667;0,285714285714286;
udp_onlinegames-;235;2;0;0,991561181434599;1;0,995762711864407;
40036_udp-;2;9;14;0,181818181818182;0,125;0,148148148148148;
udp_dhcpc-;13;2;3;0,866666666666667;0,8125;0,838709677419355;
tcp_https-skypeexe;154;41;131;0,78974358974359;0,540350877192982;0,641666666666667;
43265_udp-;6;9;12;0,4;0,333333333333333;0,363636363636364;
tcp_https-svchostexe;23;5;7;0,821428571428571;0,766666666666667;0,793103448275862;
tcp_https-iexploreexe;122;95;388;0,56221198156682;0,23921568627451;0,335625859697387;
tcp_http-chromeexe;11;12;28;0,478260869565217;0,282051282051282;0,354838709677419;
tcp_http-utorrentieexe;0;2;16;0;0;0;
1024_udp-;3;23;5;0,115384615384615;0,375;0,176470588235294;
tcp_teamviewer-teamviewer_serviceexe;8;7;5;0,533333333333333;0,615384615384615;0,571428571428572;
8621_udp-;1;0;18;1;0,0526315789473684;0,1;
udp_llmnr-;2212;3;0;0,998645598194131;1;0,999322340185227;
udp_stun-;17;1;0;0,944444444444444;1;0,971428571428571;
tcp_https-firefoxexe;436;92;626;0,825757575757576;0,410546139359699;0,548427672955975;
tcp_http-teamviewer_serviceexe;18;0;2;1;0,9;0,947368421052632;
tcp_http-avgmfapxexe;0;4;15;0;0;0;
8999_udp-;3;4;15;0,428571428571429;0,166666666666667;0,24;
tcp_https-onedriveexe;54;30;18;0,642857142857143;0,75;0,692307692307692;
3800_udp-;1;0;17;1;0,0555555555555556;0,105263157894737;
udp_spotify-;14;0;0;1;1;1;
tcp_http-;709;199;82;0,780837004405286;0,896333754740834;0,834608593290171;
11000_udp-;15;0;0;1;1;1;
40025_udp-;3;10;10;0,230769230769231;0,230769230769231;0,230769230769231;
tcp_teamviewer-;14;7;0;0,666666666666667;1;0,8;
tcp_jabberssl-apsdaemonexe;14;1;2;0,933333333333333;0,875;0,903225806451613;
6992_udp-;3;9;12;0,25;0,2;0,222222222222222;
udp_https-;99;2;0;0,98019801980198;1;0,99;
40020_udp-;8;3;7;0,727272727272727;0,533333333333333;0,615384615384615;
47993_udp-;6;11;8;0,352941176470588;0,428571428571429;0,387096774193548;
3702_udp-;11;0;0;1;1;1;
40023_udp-;8;6;10;0,571428571428571;0,444444444444444;0,5;
49001_udp-;1;10;11;0,0909090909090909;0,0833333333333333;0,0869565217391304;
tcp_http-utorrentexe;48;12;31;0,8;0,607594936708861;0,690647482014389;
tcp_ssh-winscpexe;10;0;2;1;0,833333333333333;0,909090909090909;
4070_tcp-spotifyexe;14;3;1;0,823529411764706;0,933333333333333;0,875;
40024_udp-;4;3;10;0,571428571428571;0,285714285714286;0,380952380952381;
udp_dhcpv6c-;19;0;0;1;1;1;
40030_udp-;3;11;13;0,214285714285714;0,1875;0,2;
tcp_https-steamexe;6;2;11;0,75;0,352941176470588;0,48;
40029_tcp-skypeexe;14;4;2;0,777777777777778;0,875;0,823529411764706;
40027_udp-;4;4;11;0,5;0,266666666666667;0,347826086956522;
tcp_https-thunderbirdexe;0;0;15;0;0;0;
tcp_ssh-puttyexe;13;0;5;1;0,722222222222222;0,838709677419355;
40018_udp-;8;17;8;0,32;0,5;0,390243902439024;
40029_udp-;8;8;8;0,5;0,5;0,5;
tcp_teamviewer-system;7;3;7;0,7;0,5;0,583333333333333;
udp_p2pbittorrent-;102;84;29;0,548387096774194;0,778625954198473;0,643533123028391;
45776_tcp-utorrentexe;18;2;0;0,9;1;0,947368421052632;
udp_rtp-;13;0;4;1;0,764705882352941;0,866666666666667;
40028_udp-;1;1;21;0,5;0,0454545454545455;0,0833333333333333;
51654_udp-;67;4;5;0,943661971830986;0,930555555555556;0,937062937062937;
tcp_icslap-system;18;21;5;0,461538461538462;0,782608695652174;0,580645161290323;
tcp_https-msmpengexe;12;5;8;0,705882352941177;0,6;0,648648648648649;
139_tcp-system;12;3;2;0,8;0,857142857142857;0,827586206896552;
tcp_http-spotifyexe;306;30;14;0,910714285714286;0,95625;0,932926829268293;
udp_netbios-;17;3;0;0,85;1;0,918918918918919;
udp_netbiosdgm-;34;0;0;1;1;1;
tcp_https-steamwebhelperexe;0;0;14;0;0;0;
tcp_https-system;1411;1613;183;0,466600529100529;0,885194479297365;0,611087050671286;
tcp_pop3tlsssl-thunderbirdexe;15;1;1;0,9375;0,9375;0,9375;
tcp_icslap-;71;7;23;0,91025641025641;0,75531914893617;0,825581395348837;
tcp_http-steamexe;8;1;9;0,888888888888889;0,470588235294118;0,615384615384615;
tcp_https-googledrivesyncexe;4;0;11;1;0,266666666666667;0,421052631578947;
40003_udp-;4;18;13;0,181818181818182;0,235294117647059;0,205128205128205;
tcp_https-utorrentexe;17;4;1;0,80952380952381;0,944444444444444;0,871794871794872;
tcp_smtptlsssl-thunderbirdexe;13;2;2;0,866666666666667;0,866666666666667;0,866666666666667;
tcp_http-iexploreexe;42;99;84;0,297872340425532;0,333333333333333;0,314606741573034;
