sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
tcp_https-spotifyexe;4703;2754;1123;0,630682580126056;0,807243391692413;0,708123164947677;
tcp_dns-system;17;7;0;0,708333333333333;1;0,829268292682927;
tcp_https-skypebrowserhostexe;294;97;390;0,751918158567775;0,429824561403509;0,546976744186046;
tcp_http-system;85;98;272;0,46448087431694;0,238095238095238;0,314814814814815;
tcp_https-chromeexe;6785;2819;4114;0,706476468138276;0,622534177447472;0,661854362776179;
tcp_https-itunesexe;9127;1914;928;0,82664613712526;0,907707608155147;0,865282518012893;
tcp_http-steamwebhelperexe;327;176;121;0,650099403578529;0,729910714285714;0,687697160883281;
tcp_http-firefoxexe;371;437;975;0,459158415841584;0,275631500742942;0,34447539461467;
tcp_jabber-pidginexe;29;13;2;0,69047619047619;0,935483870967742;0,794520547945206;
tcp_https-;5894;1856;8172;0,760516129032258;0,419024598322195;0,54033736707004;
9875_udp-;5;0;0;1;1;1;
50321_udp-;17;68;97;0,2;0,149122807017544;0,170854271356784;
udp_ssdp-;10943;5;0;0,999543295579101;1;0,999771595632908;
tcp_http-onedriveexe;47;46;14;0,505376344086022;0,770491803278688;0,61038961038961;
udp_dhcps-;417;2;3;0,995226730310263;0,992857142857143;0,99404052443385;
udp_teamviewer-;82;2;0;0,976190476190476;1;0,987951807228916;
12350_tcp-skypeexe;24;1;15;0,96;0,615384615384615;0,75;
11888_udp-;3;117;5;0,025;0,375;0,046875;
udp_dns-;39864;65;97;0,998372110496131;0,997572633317485;0,997972211791213;
tcp_https-mshtaexe;1;27;3;0,0357142857142857;0,25;0,0625;
udp_natpmp-;161;5;11;0,969879518072289;0,936046511627907;0,952662721893491;
tcp_http-itunesexe;14;19;223;0,424242424242424;0,0590717299578059;0,103703703703704;
139_tcp-;22;4;0;0,846153846153846;1;0,916666666666667;
5353_udp-;227;0;5;1;0,978448275862069;0,989106753812636;
40005_udp-;0;24;1;0;0;0;
udp_onlinegames-;4356;29;19;0,993386545039909;0,995657142857143;0,994520547945206;
40036_udp-;0;4;5;0;0;0;
udp_dhcpc-;42;12;2;0,777777777777778;0,954545454545455;0,857142857142857;
tcp_https-skypeexe;4049;969;1103;0,806895177361499;0,785908385093168;0,796263520157326;
43265_udp-;48;30;72;0,615384615384615;0,4;0,484848484848485;
tcp_https-svchostexe;424;168;154;0,716216216216216;0,73356401384083;0,724786324786325;
tcp_https-iexploreexe;7128;3255;2924;0,686506789945103;0,709112614405094;0,697626620993394;
tcp_http-chromeexe;418;535;426;0,438614900314795;0,495260663507109;0,465219810795771;
tcp_http-utorrentieexe;56;80;274;0,411764705882353;0,16969696969697;0,240343347639485;
1024_udp-;1;138;7;0,00719424460431655;0,125;0,0136054421768707;
tcp_teamviewer-teamviewer_serviceexe;52;29;38;0,641975308641975;0,577777777777778;0,608187134502924;
8621_udp-;4;108;38;0,0357142857142857;0,0952380952380952;0,0519480519480519;
udp_llmnr-;40078;54;55;0,998654440346855;0,998629556723893;0,998641998380365;
udp_stun-;249;2;1;0,99203187250996;0,996;0,994011976047904;
tcp_https-firefoxexe;12301;2221;6439;0,847059633659276;0,656403415154749;0,73964283566833;
tcp_http-teamviewer_serviceexe;281;32;66;0,89776357827476;0,809798270893372;0,851515151515152;
tcp_http-avgmfapxexe;1;51;9;0,0192307692307692;0,1;0,032258064516129;
8999_udp-;3;67;55;0,0428571428571429;0,0517241379310345;0,046875;
tcp_https-onedriveexe;1143;380;403;0,750492449113592;0,739327296248383;0,744868035190616;
3800_udp-;5;91;31;0,0520833333333333;0,138888888888889;0,0757575757575758;
