sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
2869_tcp;1843;124;19;0,936959837315709;0,989795918367347;0,962653434317054;
5005_udp;38;2;2;0,95;0,95;0,95;
12350_tcp;33;5;6;0,868421052631579;0,846153846153846;0,857142857142857;
3128_tcp;1831;117;604;0,93993839835729;0,751950718685832;0,835500798539813;
6882_udp;4;87;10;0,043956043956044;0,285714285714286;0,0761904761904762;
80_tcp_http;24586;631;282;0,974977197922037;0,988660125462442;0,981770989318159;
40036_udp;0;10;5;0;0;0;
11888_udp;1;103;7;0,00961538461538462;0,125;0,0178571428571429;
50321_udp;16;64;98;0,2;0,140350877192982;0,164948453608247;
5004_udp;40;12;1;0,769230769230769;0,975609756097561;0,860215053763441;
465_tcp;58;28;6;0,674418604651163;0,90625;0,773333333333333;
443_tcp_https;106867;104;104;0,999027773882641;0,999027773882641;0,999027773882641;
27017_udp;107;320;388;0,250585480093677;0,216161616161616;0,232104121475054;
27020_udp;63;202;329;0,237735849056604;0,160714285714286;0,191780821917808;
547_udp_dhcpv6c;17;39;0;0,303571428571429;1;0,465753424657534;
27018_udp;129;252;377;0,338582677165354;0,254940711462451;0,29086809470124;
57621_udp;170;0;0;1;1;1;
22_tcp_ssh;60;47;8;0,560747663551402;0,882352941176471;0,685714285714286;
45776_tcp;11;8;2;0,578947368421053;0,846153846153846;0,6875;
8999_udp;5;55;53;0,0833333333333333;0,0862068965517241;0,0847457627118644;
40005_udp;1;34;0;0,0285714285714286;1;0,0555555555555556;
53_tcp_dns;17;0;0;1;1;1;
5351_udp;172;0;0;1;1;1;
6892_udp;0;114;4;0;0;0;
9875_udp;5;0;0;1;1;1;
67_udp_dhcps;413;0;19;1;0,956018518518518;0,977514792899408;
11000_udp;28;15;0;0,651162790697674;1;0,788732394366197;
138_udp;472;3;0;0,993684210526316;1;0,996832101372756;
6969_tcp;204;9;16;0,957746478873239;0,927272727272727;0,942263279445727;
40028_udp;2;8;4;0,2;0,333333333333333;0,25;
995_tcp;183;14;10;0,928934010152284;0,948186528497409;0,938461538461538;
67_udp_dhcpc;43;11;1;0,796296296296296;0,977272727272727;0,877551020408163;
8621_udp;12;124;30;0,0882352941176471;0,285714285714286;0,134831460674157;
5223_tcp_jabberssl;137;16;20;0,895424836601307;0,872611464968153;0,883870967741936;
6992_udp;0;56;2;0;0;0;
40027_udp;7;11;6;0,388888888888889;0,538461538461538;0,451612903225806;
40029_udp;3;8;23;0,272727272727273;0,115384615384615;0,162162162162162;
5355_udp;40116;18;0;0,999551502466736;1;0,999775700934579;
6889_udp;112;64;217;0,636363636363636;0,340425531914894;0,443564356435644;
40024_udp;1;6;9;0,142857142857143;0,1;0,117647058823529;
5938_tcp;230;24;62;0,905511811023622;0,787671232876712;0,842490842490843;
3702_udp;243;2;1;0,991836734693878;0,995901639344262;0,993865030674847;
40003_udp;6;13;17;0,315789473684211;0,260869565217391;0,285714285714286;
27036_udp;17;3;0;0,85;1;0,918918918918919;
1900_udp;10956;0;3;1;0,999726252395292;0,999863107460643;
5353_udp;211;0;21;1;0,90948275862069;0,952595936794582;
27021_udp;46;259;128;0,150819672131148;0,264367816091954;0,192066805845512;
40025_udp;0;4;1;0;0;0;
40023_udp;0;21;1;0;0;0;
5222_tcp_jabber;31;5;0;0,861111111111111;1;0,925373134328358;
40020_udp;8;2;24;0,8;0,25;0,380952380952381;
5938_udp;82;4;0;0,953488372093023;1;0,976190476190476;
51413_udp;472;145;177;0,764991896272285;0,727272727272727;0,74565560821485;
51654_udp;1381;10;40;0,992810927390367;0,971850809289233;0,98221906116643;
40029_tcp;4;17;1;0,19047619047619;0,8;0,307692307692308;
47993_udp;33;39;35;0,458333333333333;0,485294117647059;0,471428571428571;
4070_tcp;156;6;19;0,962962962962963;0,891428571428571;0,925816023738873;
27019_udp;2395;532;341;0,818243935770413;0,875365497076023;0,84584142680558;
3478_udp;250;24;0;0,912408759124088;1;0,954198473282443;
137_udp;407;9;21;0,978365384615385;0,950934579439252;0,964454976303318;
6881_udp;305;297;643;0,506644518272425;0,321729957805907;0,393548387096774;
40018_udp;3;13;6;0,1875;0,333333333333333;0,24;
53_udp_dns;39889;23;83;0,999423732210864;0,997923546482538;0,998673075960142;
43265_udp;58;29;62;0,666666666666667;0,483333333333333;0,560386473429952;
443_udp_https;1688;21;43;0,987712112346401;0,975158867706528;0,981395348837209;
3800_udp;4;43;32;0,0851063829787234;0,111111111111111;0,0963855421686747;
139_tcp;220;0;0;1;1;1;
49001_udp;15;73;39;0,170454545454545;0,277777777777778;0,211267605633803;
40030_udp;2;8;3;0,2;0,4;0,266666666666667;
1024_udp;2;124;6;0,0158730158730159;0,25;0,0298507462686567;
