sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
udpdns;21629;21;446;0.999030023094688;0.979796149490374;0.989319611206404;
udpdhcpc;17;2;18;0.894736842105263;0.485714285714286;0.62962962962963;
tcpsmtptlsssl;0;0;48;0;0;0;
11000udp;0;0;22;0;0;0;
40003udp;0;0;12;0;0;0;
50321udp;0;0;68;0;0;0;
4070tcp;61;0;7;1;0.897058823529412;0.945736434108527;
udpnetbios;174;16;55;0.91578947368421;0.759825327510917;0.83054892601432;
udpssdp;5925;69;132;0.988488488488488;0.978207033184745;0.983320886233508;
tcppop3tlsssl;0;0;105;0;0;0;
40025udp;0;3;1;0;0;0;
40024udp;0;0;8;0;0;0;
udpllmnr;22368;279;4;0.987680487481786;0.999821205077776;0.993713765299096;
45776tcp;0;0;7;0;0;0;
udpnatpmp;0;0;104;0;0;0;
51654udp;799;161;6;0.832291666666667;0.992546583850932;0.905382436260623;
udpp2pbittorrent;1171;601;6;0.660835214446953;0.994902293967715;0.794167514411665;
12350tcp;0;0;18;0;0;0;
tcpjabberssl;66;33;12;0.666666666666667;0.846153846153846;0.745762711864407;
tcpssh;6;0;36;1;0.142857142857143;0.25;
tcpteamviewer;156;19;1;0.891428571428571;0.993630573248408;0.939759036144578;
40020udp;0;0;14;0;0;0;
40027udp;0;0;8;0;0;0;
40030udp;0;0;3;0;0;0;
1024udp;0;0;8;0;0;0;
40018udp;0;0;5;0;0;0;
udponlinegames;2359;41;20;0.982916666666667;0.991593106347205;0.987235823394015;
40036udp;0;0;4;0;0;0;
tcphttp;15299;93;1;0.9939579002079;0.999934640522876;0.996937312654763;
49001udp;0;0;35;0;0;0;
8621udp;0;0;42;0;0;0;
139tcp;133;0;0;1;1;1;
tcpjabber;0;0;17;0;0;0;
9875udp;0;0;5;0;0;0;
tcpicslap;902;0;12;1;0.986870897155361;0.993392070484581;
40023udp;0;0;1;0;0;0;
5353udp;98;0;16;1;0.859649122807018;0.924528301886792;
6992udp;0;0;2;0;0;0;
3800udp;0;0;30;0;0;0;
udpspotify;106;21;1;0.834645669291339;0.990654205607477;0.905982905982906;
11888udp;0;0;7;0;0;0;
udpnetbiosdgm;276;5;0;0.98220640569395;1;0.991023339317774;
40029tcp;0;0;2;0;0;0;
40029udp;1;7;9;0.125;0.1;0.111111111111111;
40028udp;0;0;2;0;0;0;
udpteamviewer;0;0;26;0;0;0;
udprtp;0;0;50;0;0;0;
8999udp;0;0;39;0;0;0;
udpstun;136;1;1;0.992700729927007;0.992700729927007;0.992700729927007;
tcphttps;59195;173;46;0.997085972240938;0.999223510744248;0.998153597113204;
43265udp;0;33;52;0;0;0;
tcpdns;0;0;12;0;0;0;
udphttps;914;81;8;0.918592964824121;0.991323210412148;0.953573291601461;
udpdhcps;216;1;10;0.995391705069124;0.955752212389381;0.975169300225734;
47993udp;0;0;43;0;0;0;
40005udp;0;0;1;0;0;0;
udpdhcpv6c;0;0;11;0;0;0;
3702udp;19;0;1;1;0.95;0.974358974358974;
