sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
udpdns;21663;20;417;0.999077618410737;0.981114130434783;0.990014395722414;
udpdhcpc;17;2;18;0.894736842105263;0.485714285714286;0.62962962962963;
tcpsmtptlsssl;0;0;47;0;0;0;
11000udp;0;0;26;0;0;0;
40003udp;0;0;13;0;0;0;
50321udp;0;0;68;0;0;0;
4070tcp;58;0;7;1;0.892307692307692;0.943089430894309;
udpnetbios;175;13;53;0.930851063829787;0.767543859649123;0.841346153846154;
udpssdp;5930;74;122;0.987674883411059;0.979841374752148;0.983742534837425;
tcppop3tlsssl;0;0;105;0;0;0;
40025udp;0;0;1;0;0;0;
40024udp;0;0;6;0;0;0;
udpllmnr;22368;274;4;0.98789859553043;0.999821205077776;0.993824143599769;
45776tcp;0;0;6;0;0;0;
udpnatpmp;0;0;105;0;0;0;
51654udp;796;165;7;0.828303850156087;0.991282689912827;0.90249433106576;
udpp2pbittorrent;1172;575;5;0.670864338866629;0.995751911639762;0.801641586867305;
12350tcp;0;0;10;0;0;0;
tcpjabberssl;65;33;13;0.663265306122449;0.833333333333333;0.738636363636364;
tcpssh;2;0;37;1;0.0512820512820513;0.0975609756097561;
tcpteamviewer;119;12;4;0.908396946564885;0.967479674796748;0.937007874015748;
40020udp;0;0;20;0;0;0;
40027udp;0;0;7;0;0;0;
1024udp;0;0;8;0;0;0;
40030udp;0;0;2;0;0;0;
40018udp;0;0;4;0;0;0;
udponlinegames;2400;4;19;0.998336106489185;0.992145514675486;0.995231183910429;
40036udp;0;0;3;0;0;0;
tcphttp;15293;145;2;0.99060759165695;0.999869238313174;0.995216867861907;
49001udp;0;0;34;0;0;0;
8621udp;0;0;41;0;0;0;
139tcp;133;0;0;1;1;1;
tcpjabber;0;0;21;0;0;0;
9875udp;0;0;5;0;0;0;
tcpicslap;720;1;52;0.998613037447989;0.932642487046632;0.964501004688547;
40023udp;0;2;1;0;0;0;
5353udp;101;0;14;1;0.878260869565217;0.935185185185185;
6992udp;0;0;2;0;0;0;
3800udp;0;0;31;0;0;0;
udpspotify;106;0;1;1;0.990654205607477;0.995305164319249;
11888udp;0;0;8;0;0;0;
udpnetbiosdgm;278;18;0;0.939189189189189;1;0.968641114982578;
40029tcp;0;0;4;0;0;0;
40029udp;0;10;8;0;0;0;
40028udp;0;0;3;0;0;0;
udpteamviewer;0;0;26;0;0;0;
udprtp;0;0;51;0;0;0;
8999udp;0;0;39;0;0;0;
udpstun;136;1;1;0.992700729927007;0.992700729927007;0.992700729927007;
tcphttps;59196;172;47;0.997102816332031;0.999206657326604;0.998153628246959;
43265udp;0;26;45;0;0;0;
tcpdns;0;0;14;0;0;0;
udphttps;915;105;9;0.897058823529412;0.99025974025974;0.941358024691358;
udpdhcps;216;0;10;1;0.955752212389381;0.97737556561086;
47993udp;0;0;34;0;0;0;
40005udp;0;0;1;0;0;0;
udpdhcpv6c;0;0;10;0;0;0;
3702udp;23;0;1;1;0.958333333333333;0.978723404255319;
