sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
udpdns;21640;19;452;0.999122766517383;0.97954010501539;0.989234531782131;
udpdhcpc;17;2;18;0.894736842105263;0.485714285714286;0.62962962962963;
tcpsmtptlsssl;0;0;47;0;0;0;
11000udp;0;0;28;0;0;0;
40003udp;0;0;13;0;0;0;
50321udp;0;0;66;0;0;0;
4070tcp;58;1;7;0.983050847457627;0.892307692307692;0.935483870967742;
udpnetbios;176;11;52;0.941176470588235;0.771929824561403;0.848192771084337;
udpssdp;5930;71;124;0.98816863856024;0.979517674264949;0.983824139361261;
tcppop3tlsssl;0;0;105;0;0;0;
40025udp;0;0;1;0;0;0;
40024udp;0;1;4;0;0;0;
45776tcp;0;0;7;0;0;0;
udpllmnr;22368;274;4;0.98789859553043;0.999821205077776;0.993824143599769;
udpnatpmp;0;0;105;0;0;0;
51654udp;794;161;9;0.831413612565445;0.98879202988792;0.903299203640501;
udpp2pbittorrent;1168;610;5;0.656917885264342;0.995737425404945;0.791596069129109;
12350tcp;0;0;13;0;0;0;
tcpjabberssl;65;34;13;0.656565656565657;0.833333333333333;0.734463276836158;
tcpssh;5;0;38;1;0.116279069767442;0.208333333333333;
tcpteamviewer;134;21;3;0.864516129032258;0.978102189781022;0.917808219178082;
40020udp;0;1;19;0;0;0;
40027udp;0;0;5;0;0;0;
1024udp;0;0;7;0;0;0;
40030udp;0;1;2;0;0;0;
40018udp;0;5;4;0;0;0;
udponlinegames;2389;2;14;0.999163529903806;0.994173949230129;0.996662494785148;
40036udp;0;0;3;0;0;0;
tcphttp;15301;108;2;0.992991109092089;0.999869306671894;0.996418338108882;
49001udp;0;0;36;0;0;0;
8621udp;0;0;41;0;0;0;
139tcp;133;0;0;1;1;1;
tcpjabber;0;0;20;0;0;0;
9875udp;0;0;5;0;0;0;
tcpicslap;844;1;19;0.998816568047337;0.977983777520278;0.988290398126464;
5353udp;103;0;14;1;0.88034188034188;0.936363636363636;
6992udp;0;0;2;0;0;0;
3800udp;0;0;31;0;0;0;
udpspotify;106;0;1;1;0.990654205607477;0.995305164319249;
11888udp;0;0;8;0;0;0;
udpnetbiosdgm;278;20;0;0.932885906040268;1;0.965277777777778;
40029tcp;0;0;5;0;0;0;
40029udp;0;9;11;0;0;0;
40028udp;0;0;4;0;0;0;
udpteamviewer;0;0;26;0;0;0;
udprtp;0;0;47;0;0;0;
8999udp;0;0;39;0;0;0;
udpstun;136;1;1;0.992700729927007;0.992700729927007;0.992700729927007;
tcphttps;59194;171;49;0.997119514865662;0.999172898063906;0.998145150411439;
43265udp;0;23;43;0;0;0;
tcpdns;0;0;14;0;0;0;
udphttps;915;101;8;0.900590551181102;0.991332611050921;0.943785456420836;
udpdhcps;216;1;10;0.995391705069124;0.955752212389381;0.975169300225734;
47993udp;0;0;31;0;0;0;
40005udp;0;0;1;0;0;0;
udpdhcpv6c;0;0;10;0;0;0;
3702udp;41;0;3;1;0.931818181818182;0.964705882352941;
