sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
udpssdp;10674;623;194;0,944852615738692;0,982149429517851;0,963140085720731;
udpstun;0;0;248;0;0;0;
tcpteamviewer;12;0;216;1;0,0526315789473684;0,1;
tcpicslap;224;2;1101;0,991150442477876;0,169056603773585;0,288845905867182;
11000udp;0;0;23;0;0;0;
40027udp;0;0;7;0;0;0;
40028udp;0;0;3;0;0;0;
1024udp;0;0;7;0;0;0;
udponlinegames;4223;94;38;0,978225619643271;0,991081905655949;0,984611797621823;
4070tcp;0;0;108;0;0;0;
8999udp;0;0;57;0;0;0;
3702udp;0;0;14;0;0;0;
45776tcp;0;0;5;0;0;0;
40029tcp;0;0;4;0;0;0;
40030udp;0;2;3;0;0;0;
40020udp;1;3;12;0,25;0,0769230769230769;0,117647058823529;
udpnetbios;0;0;422;0;0;0;
udpdhcps;253;0;106;1;0,704735376044568;0,826797385620915;
tcppop3tlsssl;0;0;193;0;0;0;
udpdhcpc;18;3;20;0,857142857142857;0,473684210526316;0,610169491525424;
5353udp;0;0;196;0;0;0;
udpdhcpv6c;0;0;15;0;0;0;
40025udp;0;41;1;0;0;0;
tcpssh;0;0;64;0;0;0;
udphttps;1530;268;138;0,850945494994438;0,91726618705036;0,882862088863243;
40036udp;0;0;4;0;0;0;
tcpdns;0;0;17;0;0;0;
40005udp;0;0;1;0;0;0;
udprtp;0;0;84;0;0;0;
udpnetbiosdgm;473;17;0;0,96530612244898;1;0,982346832814122;
tcpsmtptlsssl;0;0;64;0;0;0;
11888udp;0;0;8;0;0;0;
49001udp;0;0;52;0;0;0;
9875udp;0;0;4;0;0;0;
40023udp;1;16;0;0,0588235294117647;1;0,111111111111111;
40024udp;1;3;7;0,25;0,125;0,166666666666667;
40018udp;0;2;5;0;0;0;
40003udp;6;2;10;0,75;0,375;0,5;
12350tcp;3;0;21;1;0,125;0,222222222222222;
udpdns;38826;323;610;0,99174946997369;0,984531899786997;0,988127505249093;
40029udp;0;3;13;0;0;0;
47993udp;0;0;38;0;0;0;
udpspotify;170;0;2;1;0,988372093023256;0,994152046783626;
tcpjabberssl;6;0;58;1;0,09375;0,171428571428571;
tcphttps;106787;495;59;0,995385992058314;0,999447803380566;0,997412762459837;
tcphttp;27588;1531;0;0,947422645008414;1;0,973001569471141;
6992udp;0;0;1;0;0;0;
50321udp;0;0;111;0;0;0;
139tcp;0;0;110;0;0;0;
udpnatpmp;0;0;167;0;0;0;
udpp2pbittorrent;1641;642;391;0,718791064388962;0,80757874015748;0,760602549246813;
43265udp;0;0;78;0;0;0;
51654udp;1100;240;32;0,82089552238806;0,971731448763251;0,889967637540453;
8621udp;0;0;40;0;0;0;
udpllmnr;40128;945;7;0,976992184646848;0,999825588638346;0,988277017042656;
3800udp;0;0;35;0;0;0;
tcpjabber;0;0;31;0;0;0;
