sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
40027udp;0;15;9;0;0;0;
547udpdhcpv6c;0;0;8;0;0;0;
80tcphttpsystem;0;0;51;0;0;0;
5223tcpjabbersslapsdaemonexe;73;35;7;0.675925925925926;0.9125;0.776595744680851;
443tcphttpssteamwebhelperexe;0;0;6;0;0;0;
27019udp;1217;1;20;0.999178981937603;0.983831851253032;0.991446028513238;
40036udp;0;2;4;0;0;0;
5351udp;0;0;108;0;0;0;
40030udp;0;0;1;0;0;0;
6889udp;0;0;152;0;0;0;
443tcphttpsonedriveexe;398;175;33;0.694589877835951;0.923433874709977;0.792828685258964;
80tcphttputorrentieexe;0;0;161;0;0;0;
6892udp;0;0;4;0;0;0;
27021udp;0;0;9;0;0;0;
443tcphttpsutorrentexe;0;0;24;0;0;0;
43265udp;0;14;71;0;0;0;
443tcphttpsskypeexe;1576;463;25;0.772927905836194;0.984384759525297;0.865934065934066;
443tcphttpsspotifyexe;11;16;129;0.407407407407407;0.0785714285714286;0.131736526946108;
138udp;251;4;0;0.984313725490196;1;0.992094861660079;
67udpdhcps;218;1;6;0.995433789954338;0.973214285714286;0.984198645598194;
40024udp;0;0;6;0;0;0;
40023udp;0;3;0;0;0;0;
4070tcpspotifyexe;58;0;9;1;0.865671641791045;0.928;
40029udp;0;0;11;0;0;0;
80tcphttponedriveexe;0;0;39;0;0;0;
6969tcputorrentexe;0;0;124;0;0;0;
53tcpdnssystem;0;0;1;0;0;0;
443tcphttpsthunderbirdexe;0;0;1;0;0;0;
40003udp;0;0;12;0;0;0;
67udpdhcpc;12;2;16;0.857142857142857;0.428571428571429;0.571428571428571;
8621udp;0;0;36;0;0;0;
50321udp;0;0;69;0;0;0;
5355udp;22356;282;0;0.987543069175722;1;0.993732497666356;
80tcphttpspotifyexe;2855;286;118;0.908946195479147;0.960309451732257;0.933922145894668;
443tcphttpsskypebrowserhostexe;0;0;41;0;0;0;
22tcpsshputtyexe;0;0;2;0;0;0;
22tcpsshwinscpexe;0;0;16;0;0;0;
8999udp;0;0;40;0;0;0;
443tcphttpschromeexe;817;175;185;0.823588709677419;0.815369261477046;0.819458375125376;
3128tcpchromeexe;51;50;234;0.504950495049505;0.178947368421053;0.264248704663212;
443udphttps;917;143;11;0.865094339622641;0.988146551724138;0.922535211267606;
1900udp;5923;81;122;0.986508994003997;0.979818031430935;0.98315212880737;
1024udp;0;0;8;0;0;0;
45776tcputorrentexe;0;0;2;0;0;0;
12350tcpskypeexe;0;0;17;0;0;0;
5938tcp;0;0;16;0;0;0;
40020udp;0;0;10;0;0;0;
5222tcpjabberpidginexe;0;0;18;0;0;0;
2869tcpsystem;0;0;237;0;0;0;
5938tcpteamviewerserviceexe;4;0;16;1;0.2;0.333333333333333;
3800udp;0;0;34;0;0;0;
139tcpsystem;80;21;0;0.792079207920792;1;0.883977900552486;
9875udp;0;0;5;0;0;0;
40018udp;0;0;5;0;0;0;
3128tcpsteamwebhelperexe;42;31;61;0.575342465753425;0.407766990291262;0.477272727272727;
443tcphttps;1084;238;1478;0.819969742813918;0.423106947697112;0.558187435633368;
27017udp;0;0;27;0;0;0;
80tcphttpitunesexe;0;0;107;0;0;0;
3128tcpspotifyexe;0;0;20;0;0;0;
3128tcp;1;1;327;0.5;0.00304878048780488;0.00606060606060606;
40028udp;0;0;4;0;0;0;
27036udp;0;0;9;0;0;0;
47993udp;0;0;50;0;0;0;
443tcphttpssystem;353;270;799;0.56661316211878;0.306423611111111;0.39774647887324;
5353udp;79;0;12;1;0.868131868131868;0.929411764705882;
443tcphttpsmsmpengexe;0;0;27;0;0;0;
51413udp;151;256;53;0.371007371007371;0.740196078431373;0.494271685761047;
995tcpthunderbirdexe;0;0;6;0;0;0;
53udpdns;21739;17;290;0.999218606361464;0.986835534976622;0.992988466369761;
80tcphttpsteamexe;0;0;210;0;0;0;
2869tcp;541;150;24;0.782923299565847;0.957522123893805;0.861464968152866;
443tcphttpsgoogledrivesyncexe;0;0;3;0;0;0;
57621udp;108;0;0;1;1;1;
11000udp;0;0;24;0;0;0;
443tcphttpsfirefoxexe;1262;206;42;0.859673024523161;0.967791411042945;0.910533910533911;
80tcphttputorrentexe;128;117;212;0.522448979591837;0.376470588235294;0.437606837606838;
443tcphttpsitunesexe;4685;1292;10;0.783838045842396;0.997870074547391;0.877998500749625;
51654udp;763;186;5;0.804004214963119;0.993489583333333;0.888759464181712;
11888udp;0;0;7;0;0;0;
3702udp;21;0;2;1;0.91304347826087;0.954545454545454;
27018udp;20;72;0;0.217391304347826;1;0.357142857142857;
6992udp;0;0;2;0;0;0;
443tcphttpsiexploreexe;815;124;36;0.867944621938232;0.957696827262045;0.910614525139665;
5938tcpsystem;0;0;7;0;0;0;
6882udp;0;0;10;0;0;0;
443tcphttpssvchostexe;0;0;81;0;0;0;
137udp;174;6;55;0.966666666666667;0.759825327510917;0.850855745721271;
5005udp;0;0;22;0;0;0;
80tcphttpfirefoxexe;0;0;647;0;0;0;
40025udp;0;2;1;0;0;0;
80tcphttpavgmfapxexe;0;0;9;0;0;0;
465tcpthunderbirdexe;0;0;2;0;0;0;
5938udp;0;0;29;0;0;0;
80tcphttpteamviewerserviceexe;0;0;43;0;0;0;
5004udp;0;0;28;0;0;0;
80tcphttp;6495;3181;210;0.671248449772633;0.968680089485459;0.792991880837556;
3478udp;128;0;1;1;0.992248062015504;0.996108949416342;
3128tcpsystem;0;0;73;0;0;0;
139tcp;0;0;21;0;0;0;
6881udp;406;428;55;0.486810551558753;0.880694143167028;0.627027027027027;
49001udp;0;0;33;0;0;0;
80tcphttpiexploreexe;41;12;878;0.773584905660377;0.044613710554951;0.0843621399176955;
27020udp;0;0;17;0;0;0;
