sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
11000udp;0;0;28;0;0;0;
40003udp;0;0;10;0;0;0;
6969tcp;0;0;135;0;0;0;
50321udp;0;0;73;0;0;0;
6892udp;0;0;4;0;0;0;
4070tcp;43;0;16;1;0.728813559322034;0.843137254901961;
5005udp;0;0;27;0;0;0;
51413udp;114;110;56;0.508928571428571;0.670588235294118;0.578680203045685;
547udpdhcpv6c;0;0;15;0;0;0;
465tcp;0;0;40;0;0;0;
40024udp;0;5;5;0;0;0;
6889udp;0;1;152;0;0;0;
45776tcp;0;0;2;0;0;0;
27018udp;6;32;0;0.157894736842105;1;0.272727272727273;
53udpdns;21705;14;202;0.999355403103274;0.990779202994477;0.995048824095723;
51654udp;765;237;4;0.763473053892216;0.99479843953186;0.863918690005646;
995tcp;0;0;110;0;0;0;
5004udp;0;0;15;0;0;0;
12350tcp;0;0;20;0;0;0;
27021udp;0;0;3;0;0;0;
27036udp;0;0;9;0;0;0;
40020udp;0;0;19;0;0;0;
1900udp;5921;77;126;0.987162387462488;0.979163221432115;0.983146533831465;
40027udp;0;0;4;0;0;0;
40030udp;0;9;3;0;0;0;
1024udp;0;0;8;0;0;0;
27020udp;0;0;6;0;0;0;
40018udp;0;1;3;0;0;0;
40036udp;0;0;4;0;0;0;
49001udp;0;0;33;0;0;0;
27019udp;1234;0;13;1;0.989574979951884;0.994760177347844;
8621udp;0;0;32;0;0;0;
443udphttps;922;160;10;0.852125693160813;0.989270386266094;0.915590863952334;
139tcp;101;0;0;1;1;1;
5222tcpjabber;0;0;5;0;0;0;
3478udp;124;5;1;0.961240310077519;0.992;0.976377952755906;
9875udp;0;0;4;0;0;0;
40023udp;0;0;1;0;0;0;
57621udp;106;4;0;0.963636363636364;1;0.981481481481482;
5353udp;21;0;51;1;0.291666666666667;0.451612903225806;
22tcpssh;0;0;53;0;0;0;
67udpdhcps;215;1;11;0.99537037037037;0.951327433628319;0.972850678733032;
80tcphttp;13722;283;12;0.979792931096037;0.99912625600699;0.989365153754641;
6992udp;0;0;2;0;0;0;
3800udp;0;0;33;0;0;0;
5223tcpjabberssl;67;26;11;0.720430107526882;0.858974358974359;0.783625730994152;
5351udp;0;0;109;0;0;0;
27017udp;0;0;11;0;0;0;
11888udp;0;0;8;0;0;0;
40029tcp;0;0;2;0;0;0;
67udpdhcpc;11;0;19;1;0.366666666666667;0.536585365853658;
40029udp;0;0;17;0;0;0;
40028udp;0;0;2;0;0;0;
6882udp;0;0;12;0;0;0;
3128tcp;233;106;124;0.687315634218289;0.65266106442577;0.669540229885057;
8999udp;0;0;44;0;0;0;
6881udp;398;463;48;0.462253193960511;0.89237668161435;0.60902830910482;
5355udp;22358;283;0;0.987500552095755;1;0.993710971354919;
5938tcp;142;5;3;0.965986394557823;0.979310344827586;0.972602739726027;
43265udp;0;3;72;0;0;0;
137udp;172;7;54;0.960893854748603;0.761061946902655;0.849382716049383;
2869tcp;793;1;16;0.998740554156171;0.980222496909765;0.989394884591391;
47993udp;0;0;53;0;0;0;
40005udp;0;0;1;0;0;0;
138udp;251;9;0;0.965384615384615;1;0.98238747553816;
3702udp;4;0;2;1;0.666666666666667;0.8;
443tcphttps;59238;164;38;0.997239150196963;0.999358931101964;0.998297915367633;
