sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
2869_tcp;192;4;0;0,979591836734694;1;0,989690721649485;
5005_udp;9;4;2;0,692307692307692;0,818181818181818;0,75;
12350_tcp;15;1;2;0,9375;0,882352941176471;0,909090909090909;
3128_tcp;226;16;50;0,933884297520661;0,818840579710145;0,872586872586873;
6882_udp;2;3;10;0,4;0,166666666666667;0,235294117647059;
80_tcp_http;2770;52;18;0,981573352232459;0,993543758967001;0,987522281639929;
40036_udp;3;13;12;0,1875;0,2;0,193548387096774;
11888_udp;1;12;11;0,0769230769230769;0,0833333333333333;0,08;
50321_udp;0;3;16;0;0;0;
5004_udp;12;0;1;1;0,923076923076923;0,96;
465_tcp;7;9;4;0,4375;0,636363636363636;0,518518518518518;
443_tcp_https;11770;6;10;0,999490489130435;0,999151103565365;0,999320767532688;
27017_udp;60;189;4;0,240963855421687;0,9375;0,383386581469649;
27020_udp;1;2;50;0,333333333333333;0,0196078431372549;0,037037037037037;
547_udp_dhcpv6c;22;1;0;0,956521739130435;1;0,977777777777778;
27018_udp;3;5;61;0,375;0,046875;0,0833333333333333;
57621_udp;18;0;0;1;1;1;
22_tcp_ssh;14;1;4;0,933333333333333;0,777777777777778;0,848484848484849;
45776_tcp;14;1;0;0,933333333333333;1;0,96551724137931;
8999_udp;0;5;14;0;0;0;
40005_udp;4;12;12;0,25;0,25;0,25;
53_tcp_dns;16;0;0;1;1;1;
5351_udp;18;0;1;1;0,947368421052632;0,972972972972973;
6892_udp;2;1;14;0,666666666666667;0,125;0,210526315789474;
9875_udp;15;0;1;1;0,9375;0,967741935483871;
67_udp_dhcps;51;0;0;1;1;1;
11000_udp;16;0;0;1;1;1;
138_udp;74;0;0;1;1;1;
6969_tcp;20;2;3;0,909090909090909;0,869565217391304;0,888888888888889;
40028_udp;3;10;11;0,230769230769231;0,214285714285714;0,222222222222222;
995_tcp;21;0;2;1;0,91304347826087;0,954545454545454;
67_udp_dhcpc;12;0;0;1;1;1;
8621_udp;0;0;11;0;0;0;
5223_tcp_jabberssl;18;0;2;1;0,9;0,947368421052632;
6992_udp;0;4;18;0;0;0;
40027_udp;3;14;10;0,176470588235294;0,230769230769231;0,2;
40029_udp;3;8;11;0,272727272727273;0,214285714285714;0,24;
5355_udp;4382;2;0;0,999543795620438;1;0,999771845767739;
6889_udp;28;9;9;0,756756756756757;0,756756756756757;0,756756756756757;
40024_udp;6;8;10;0,428571428571429;0,375;0,4;
5938_tcp;34;0;0;1;1;1;
3702_udp;33;2;0;0,942857142857143;1;0,970588235294118;
40003_udp;6;11;10;0,352941176470588;0,375;0,363636363636364;
27036_udp;17;3;0;0,85;1;0,918918918918919;
1900_udp;1248;3;2;0,997601918465228;0,9984;0,998000799680128;
5353_udp;28;0;0;1;1;1;
27021_udp;2;3;29;0,4;0,0645161290322581;0,111111111111111;
40025_udp;4;11;11;0,266666666666667;0,266666666666667;0,266666666666667;
40023_udp;10;18;2;0,357142857142857;0,833333333333333;0,5;
5222_tcp_jabber;15;0;1;1;0,9375;0,967741935483871;
40020_udp;4;5;15;0,444444444444444;0,210526315789474;0,285714285714286;
5938_udp;14;0;0;1;1;1;
51413_udp;51;8;13;0,864406779661017;0,796875;0,829268292682927;
51654_udp;163;3;4;0,981927710843373;0,976047904191617;0,978978978978979;
40029_tcp;12;3;1;0,8;0,923076923076923;0,857142857142857;
47993_udp;8;9;4;0,470588235294118;0,666666666666667;0,551724137931034;
4070_tcp;14;2;0;0,875;1;0,933333333333333;
27019_udp;239;5;61;0,979508196721312;0,796666666666667;0,878676470588235;
3478_udp;25;0;0;1;1;1;
137_udp;49;2;2;0,96078431372549;0,96078431372549;0,96078431372549;
6881_udp;79;118;31;0,401015228426396;0,718181818181818;0,514657980456026;
40018_udp;6;10;9;0,375;0,4;0,387096774193548;
53_udp_dns;4395;16;13;0,996372704602131;0,997050816696915;0,99671164531126;
43265_udp;9;4;9;0,692307692307692;0,5;0,580645161290323;
443_udp_https;198;1;0;0,994974874371859;1;0,997481108312342;
3800_udp;2;7;12;0,222222222222222;0,142857142857143;0,173913043478261;
139_tcp;29;0;0;1;1;1;
49001_udp;3;8;8;0,272727272727273;0,272727272727273;0,272727272727273;
40030_udp;1;2;16;0,333333333333333;0,0588235294117647;0,1;
1024_udp;1;2;16;0,333333333333333;0,0588235294117647;0,1;
