sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
3128tcpsystem;0;0;206;0;0;0;
80tcphttpiexploreexe;76;6;1829;0.926829268292683;0.0398950131233596;0.0764972320080523;
80tcphttpspotifyexe;4587;466;187;0.907777557886404;0.960829493087558;0.933550422305892;
443tcphttpssystem;1643;1377;167;0.544039735099338;0.907734806629834;0.680331262939959;
22tcpsshputtyexe;0;0;1;0;0;0;
3128tcpchromeexe;0;0;743;0;0;0;
11000udp;0;0;28;0;0;0;
45776tcputorrentexe;0;0;2;0;0;0;
40003udp;0;0;11;0;0;0;
80tcphttputorrentexe;6;88;674;0.0638297872340425;0.00882352941176471;0.0155038759689922;
443tcphttpsskypebrowserhostexe;0;0;14;0;0;0;
3128tcpspotifyexe;0;0;46;0;0;0;
465tcpthunderbirdexe;0;0;2;0;0;0;
5938tcpteamviewerserviceexe;0;0;16;0;0;0;
50321udp;0;0;77;0;0;0;
6892udp;0;0;3;0;0;0;
5005udp;0;0;23;0;0;0;
51413udp;164;85;276;0.65863453815261;0.372727272727273;0.476052249637155;
995tcpthunderbirdexe;0;0;11;0;0;0;
40025udp;0;3;0;0;0;0;
547udpdhcpv6c;0;0;16;0;0;0;
40024udp;0;1;6;0;0;0;
6889udp;0;0;226;0;0;0;
27018udp;11;47;414;0.189655172413793;0.0258823529411765;0.0455486542443064;
53udpdns;34525;380;582;0.989113307549062;0.983422109550802;0.986259498371708;
443tcphttpsutorrentexe;0;0;31;0;0;0;
80tcphttpsteamexe;0;0;335;0;0;0;
80tcphttpavgmfapxexe;0;0;10;0;0;0;
443tcphttpssvchostexe;0;0;223;0;0;0;
443tcphttpsonedriveexe;53;2;704;0.963636363636364;0.0700132100396301;0.130541871921182;
5938tcpsystem;0;0;5;0;0;0;
51654udp;1210;542;17;0.690639269406393;0.986145069274654;0.812353138637126;
80tcphttpfirefoxexe;0;0;1134;0;0;0;
5004udp;0;0;30;0;0;0;
27021udp;0;0;151;0;0;0;
80tcphttputorrentieexe;0;0;289;0;0;0;
40020udp;0;0;18;0;0;0;
27036udp;0;0;11;0;0;0;
443tcphttpssteamwebhelperexe;0;0;4;0;0;0;
1900udp;9461;373;255;0.962070368110637;0.973754631535611;0.967877237851662;
2869tcpsystem;0;0;401;0;0;0;
443tcphttpsfirefoxexe;1687;276;89;0.859398879266429;0.949887387387387;0.902380315592404;
40027udp;0;0;10;0;0;0;
40030udp;0;0;1;0;0;0;
1024udp;0;0;3;0;0;0;
27020udp;0;0;326;0;0;0;
40018udp;0;0;3;0;0;0;
443tcphttpsthunderbirdexe;0;0;4;0;0;0;
40036udp;0;7;2;0;0;0;
443tcphttpsmsmpengexe;0;0;23;0;0;0;
4070tcpspotifyexe;0;0;22;0;0;0;
49001udp;0;0;33;0;0;0;
27019udp;2369;1260;20;0.652796913750344;0.991628296358309;0.787304752409438;
8621udp;0;0;10;0;0;0;
443udphttps;1373;382;157;0.782336182336182;0.897385620915033;0.835920852359208;
22tcpsshwinscpexe;0;0;10;0;0;0;
3478udp;0;0;223;0;0;0;
9875udp;0;0;4;0;0;0;
443tcphttpssteamexe;0;0;1;0;0;0;
57621udp;153;0;0;1;1;1;
40023udp;0;1;0;0;0;0;
5353udp;0;0;189;0;0;0;
80tcphttpteamviewerserviceexe;0;0;309;0;0;0;
67udpdhcps;280;5;85;0.982456140350877;0.767123287671233;0.861538461538462;
80tcphttp;11101;7893;217;0.584447720332737;0.980827001236968;0.732449195038269;
6992udp;0;0;1;0;0;0;
3800udp;0;0;9;0;0;0;
443tcphttpsspotifyexe;0;1;627;0;0;0;
443tcphttpsskypeexe;1102;184;23;0.856920684292379;0.979555555555556;0.914143508917462;
5223tcpjabbersslapsdaemonexe;18;0;24;1;0.428571428571429;0.6;
80tcphttpitunesexe;0;0;194;0;0;0;
5351udp;0;0;166;0;0;0;
6969tcputorrentexe;0;0;197;0;0;0;
443tcphttpsgoogledrivesyncexe;0;0;5;0;0;0;
80tcphttpsystem;0;0;78;0;0;0;
27017udp;0;0;412;0;0;0;
11888udp;0;0;2;0;0;0;
67udpdhcpc;17;3;26;0.85;0.395348837209302;0.53968253968254;
443tcphttpschromeexe;551;89;497;0.8609375;0.525763358778626;0.652843601895735;
40029udp;0;4;11;0;0;0;
40028udp;0;0;4;0;0;0;
6882udp;0;0;9;0;0;0;
3128tcpsteamwebhelperexe;0;0;357;0;0;0;
3128tcp;0;0;746;0;0;0;
8999udp;0;0;33;0;0;0;
6881udp;510;691;72;0.424646128226478;0.876288659793814;0.572069545709478;
443tcphttpsiexploreexe;921;102;276;0.900293255131965;0.769423558897243;0.82972972972973;
12350tcpskypeexe;0;0;19;0;0;0;
53tcpdnssystem;0;0;4;0;0;0;
5355udp;35685;645;0;0.9822460776218;1;0.991043532597376;
5938tcp;0;0;52;0;0;0;
43265udp;0;0;114;0;0;0;
137udp;20;0;193;1;0.0938967136150235;0.171673819742489;
2869tcp;409;0;404;1;0.503075030750307;0.669394435351882;
5938udp;0;0;49;0;0;0;
443tcphttpsitunesexe;5905;1366;126;0.812130380965479;0.979107942298126;0.887836415576605;
80tcphttponedriveexe;0;0;61;0;0;0;
47993udp;0;0;67;0;0;0;
138udp;421;99;0;0.809615384615385;1;0.894792773645058;
3702udp;4;0;127;1;0.0305343511450382;0.0592592592592593;
5222tcpjabberpidginexe;0;0;2;0;0;0;
443tcphttps;2364;1364;1836;0.63412017167382;0.562857142857143;0.596367305751766;
