sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
udpnatpmp;0;0;168;0;0;0;
40030udp;0;8;3;0;0;0;
tcpssh;0;0;62;0;0;0;
40029tcp;0;0;5;0;0;0;
139tcp;0;0;99;0;0;0;
tcpjabberssl;5;1;67;0,833333333333333;0,0694444444444444;0,128205128205128;
45776tcp;0;0;6;0;0;0;
40020udp;0;0;20;0;0;0;
8999udp;0;0;46;0;0;0;
1024udp;0;0;2;0;0;0;
51654udp;1229;241;14;0,836054421768707;0,988736926790024;0,906008109104313;
udpnetbios;15;0;200;1;0,0697674418604651;0,130434782608696;
tcpjabber;0;0;31;0;0;0;
40027udp;0;0;9;0;0;0;
50321udp;0;0;92;0;0;0;
11000udp;0;0;25;0;0;0;
40029udp;0;0;13;0;0;0;
40003udp;0;0;20;0;0;0;
3800udp;0;0;12;0;0;0;
11888udp;0;0;8;0;0;0;
udpdhcps;285;8;42;0,972696245733788;0,871559633027523;0,919354838709677;
40025udp;0;4;1;0;0;0;
tcpicslap;513;1;479;0,998054474708171;0,517137096774194;0,681274900398406;
9875udp;0;0;5;0;0;0;
40036udp;0;0;4;0;0;0;
tcpsmtptlsssl;0;0;64;0;0;0;
udpdhcpc;15;2;29;0,882352941176471;0,340909090909091;0,491803278688525;
tcphttps;95172;438;50;0,995418889237527;0,999474911260003;0,997442776892764;
udpllmnr;35690;539;6;0,985122415744293;0,999831913939937;0,992422662495655;
49001udp;0;0;40;0;0;0;
tcpdns;0;0;17;0;0;0;
udpssdp;9612;399;164;0,960143841774049;0,983224222585925;0,971546975286804;
udpnetbiosdgm;428;16;4;0,963963963963964;0,990740740740741;0,977168949771689;
40018udp;0;1;8;0;0;0;
40023udp;0;0;1;0;0;0;
udponlinegames;3805;24;31;0,993732044920345;0,99191866527633;0,992824527071102;
40028udp;0;0;5;0;0;0;
12350tcp;2;0;17;1;0,105263157894737;0,19047619047619;
udpdhcpv6c;0;0;13;0;0;0;
tcppop3tlsssl;0;0;185;0;0;0;
tcpteamviewer;49;1;165;0,98;0,228971962616822;0,371212121212121;
udpteamviewer;0;0;42;0;0;0;
40024udp;1;7;5;0,125;0,166666666666667;0,142857142857143;
3702udp;5;0;88;1;0,0537634408602151;0,102040816326531;
43265udp;0;0;82;0;0;0;
udprtp;0;0;83;0;0;0;
47993udp;0;0;40;0;0;0;
udpspotify;161;0;2;1;0,987730061349693;0,993827160493827;
udphttps;1345;225;59;0,856687898089172;0,957977207977208;0,904505716207129;
udpp2pbittorrent;1589;880;27;0,643580396921831;0,983292079207921;0,77796817625459;
udpdns;34514;199;801;0,994267277388874;0,977318419934872;0,985719997715199;
40005udp;0;0;1;0;0;0;
8621udp;0;0;22;0;0;0;
5353udp;0;0;168;0;0;0;
udpstun;1;0;123;1;0,00806451612903226;0,016;
6992udp;0;0;1;0;0;0;
tcphttp;24482;874;2;0,965530840826629;0,99991831400098;0,982423756019262;
4070tcp;0;0;90;0;0;0;
