sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
tcp_https-spotifyexe;3006;3065;2193;0,495140833470598;0,578188113098673;0,533451641526176;
tcp_dns-system;17;0;0;1;1;1;
tcp_https-skypebrowserhostexe;0;0;601;0;0;0;
tcp_http-system;29;28;292;0,508771929824561;0,0903426791277259;0,153439153439153;
tcp_https-itunesexe;7670;1421;1284;0,843691563084369;0,856600402054947;0,85009697977279;
tcp_https-chromeexe;4008;3172;5663;0,558217270194986;0,414434908489298;0,475698771586256;
tcp_http-steamwebhelperexe;225;149;183;0,601604278074866;0,551470588235294;0,575447570332481;
tcp_http-firefoxexe;62;55;1136;0,52991452991453;0,0517529215358932;0,0942965779467681;
tcp_jabber-pidginexe;30;9;1;0,769230769230769;0,967741935483871;0,857142857142857;
tcp_https-;5031;3017;7559;0,625124254473161;0,399602859412232;0,487547242949898;
9875_udp-;5;0;0;1;1;1;
50321_udp-;5;19;109;0,208333333333333;0,043859649122807;0,072463768115942;
udp_ssdp-;9774;10;4;0,99897792313982;0,999590918388218;0,999284326755955;
tcp_http-onedriveexe;50;46;11;0,520833333333333;0,819672131147541;0,636942675159236;
udp_dhcps-;377;0;4;1;0,989501312335958;0,994722955145119;
12350_tcp-skypeexe;27;7;12;0,794117647058823;0,692307692307692;0,73972602739726;
11888_udp-;1;4;7;0,2;0,125;0,153846153846154;
udp_teamviewer-;82;6;0;0,931818181818182;1;0,964705882352941;
udp_dns-;35434;13;138;0,999633255282534;0,996120544248285;0,997873808417466;
udp_natpmp-;154;0;0;1;1;1;
tcp_https-mshtaexe;0;0;4;0;0;0;
tcp_http-itunesexe;26;4;188;0,866666666666667;0,121495327102804;0,213114754098361;
139_tcp-;14;10;8;0,583333333333333;0,636363636363636;0,608695652173913;
5353_udp-;211;0;3;1;0,985981308411215;0,992941176470588;
40005_udp-;0;19;1;0;0;0;
udp_onlinegames-;3847;95;29;0,975900558092339;0,992518059855521;0,984139166027117;
40036_udp-;1;16;4;0,0588235294117647;0,2;0,0909090909090909;
udp_dhcpc-;44;7;0;0,862745098039216;1;0,926315789473684;
tcp_https-skypeexe;2872;844;1673;0,772874058127018;0,631903190319032;0,695315337126256;
43265_udp-;58;51;55;0,532110091743119;0,513274336283186;0,522522522522523;
tcp_https-svchostexe;387;112;118;0,775551102204409;0,766336633663366;0,770916334661355;
tcp_https-iexploreexe;2673;948;6282;0,738193869096935;0,298492462311558;0,425095419847328;
tcp_http-chromeexe;92;109;668;0,45771144278607;0,121052631578947;0,191467221644121;
tcp_http-utorrentieexe;10;9;272;0,526315789473684;0,0354609929078014;0,0664451827242525;
1024_udp-;0;61;8;0;0;0;
tcp_teamviewer-teamviewer_serviceexe;60;42;30;0,588235294117647;0,666666666666667;0,625;
8621_udp-;1;3;41;0,25;0,0238095238095238;0,0434782608695652;
udp_llmnr-;35690;43;8;0,998796630565584;0,999775897809401;0,999286024275175;
udp_stun-;227;0;0;1;1;1;
tcp_https-firefoxexe;8074;1581;8643;0,836250647332988;0,482981396183526;0,612316092825724;
tcp_http-teamviewer_serviceexe;243;0;67;1;0,783870967741935;0,878842676311031;
tcp_http-avgmfapxexe;0;0;10;0;0;0;
8999_udp-;0;0;58;0;0;0;
tcp_https-onedriveexe;1171;420;202;0,736015084852294;0,852876911871814;0,790148448043185;
3800_udp-;0;25;36;0;0;0;
udp_spotify-;161;0;1;1;0,993827160493827;0,996904024767802;
tcp_http-;11961;6235;318;0,657342273027039;0,974102125580259;0,784971287940935;
11000_udp-;28;30;0;0,482758620689655;1;0,651162790697674;
40025_udp-;0;10;1;0;0;0;
tcp_teamviewer-;59;34;36;0,634408602150538;0,621052631578947;0,627659574468085;
tcp_jabberssl-apsdaemonexe;149;13;6;0,919753086419753;0,961290322580645;0,94006309148265;
6992_udp-;1;1;1;0,5;0,5;0,5;
udp_https-;1463;5;50;0,996594005449591;0,966953073364177;0,981549815498155;
40020_udp-;15;36;17;0,294117647058824;0,46875;0,36144578313253;
47993_udp-;13;17;55;0,433333333333333;0,191176470588235;0,26530612244898;
3702_udp-;216;0;2;1;0,990825688073395;0,995391705069124;
40023_udp-;1;15;0;0,0625;1;0,117647058823529;
49001_udp-;1;6;53;0,142857142857143;0,0185185185185185;0,0327868852459016;
tcp_http-utorrentexe;551;33;702;0,943493150684932;0,43974461292897;0,599891126837235;
