sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
40027udp;0;0;8;0;0;0;
udpllmnr;40126;738;7;0.981940093970243;0.999825579946677;0.990802128473894;
tcphttpsspotifyexe;0;0;2297;0;0;0;
tcphttpssystem;9933;8538;185;0.537761897027773;0.981715754101601;0.694882647171989;
tcphttpsskypeexe;1484;40;443;0.973753280839895;0.770108977685522;0.860040567951318;
tcpsshwinscpexe;0;0;11;0;0;0;
40029tcpskypeexe;0;0;4;0;0;0;
40036udp;0;50;1;0;0;0;
tcphttpsonedriveexe;1;0;786;1;0.00127064803049555;0.00253807106598985;
tcphttpssvchostexe;0;0;322;0;0;0;
40030udp;0;0;2;0;0;0;
43265udp;0;0;96;0;0;0;
udpspotify;170;0;2;1;0.988372093023256;0.994152046783626;
tcphttpsiexploreexe;642;17;2994;0.974203338391502;0.176567656765677;0.29895227008149;
tcphttpiexploreexe;68;9;2043;0.883116883116883;0.0322122216958787;0.0621572212065813;
tcphttpsutorrentexe;0;0;143;0;0;0;
40024udp;0;5;6;0;0;0;
tcphttpchromeexe;0;0;854;0;0;0;
40029udp;0;0;9;0;0;0;
4070tcpspotifyexe;0;0;72;0;0;0;
40003udp;0;0;13;0;0;0;
udpnatpmp;0;0;172;0;0;0;
udpstun;0;0;249;0;0;0;
udprtp;0;0;75;0;0;0;
8621udp;0;0;29;0;0;0;
50321udp;0;0;99;0;0;0;
udponlinegames;4318;19;34;0.995619091537929;0.9921875;0.993900333755323;
tcphttpavgmfapxexe;0;0;10;0;0;0;
tcphttpsystem;0;0;323;0;0;0;
udpnetbios;0;0;329;0;0;0;
tcphttp;13479;8882;213;0.602790572872412;0.98444347063979;0.747732504923307;
tcphttpfirefoxexe;0;0;1282;0;0;0;
8999udp;0;0;52;0;0;0;
tcppop3tlssslthunderbirdexe;0;0;5;0;0;0;
tcpicslapsystem;0;0;453;0;0;0;
1024udp;0;0;6;0;0;0;
12350tcpskypeexe;2;0;12;1;0.142857142857143;0.25;
45776tcputorrentexe;0;0;1;0;0;0;
tcphttpssteamwebhelperexe;0;0;1;0;0;0;
40020udp;0;1;14;0;0;0;
tcphttpsteamexe;0;0;381;0;0;0;
3800udp;0;0;26;0;0;0;
tcpsshputtyexe;0;0;1;0;0;0;
tcpjabberpidginexe;0;0;15;0;0;0;
udpp2pbittorrent;1635;466;269;0.778200856734888;0.858718487394958;0.816479400749064;
139tcpsystem;0;0;16;0;0;0;
tcphttpsitunesexe;6997;1762;453;0.798835483502683;0.939194630872483;0.86334752298106;
tcphttpsthunderbirdexe;0;0;7;0;0;0;
tcphttpsmsmpengexe;0;0;22;0;0;0;
9875udp;0;0;5;0;0;0;
tcphttps;2685;1938;2718;0.580791693705386;0.49694614103276;0.535607420706164;
40018udp;0;0;4;0;0;0;
tcphttpschromeexe;1104;221;1727;0.833207547169811;0.389968209113387;0.531280076997113;
udpssdp;10668;763;209;0.933251684017146;0.980785142962214;0.956428187197418;
udpdhcps;156;0;194;1;0.445714285714286;0.616600790513834;
tcphttponedriveexe;0;0;61;0;0;0;
udpdhcpc;17;3;27;0.85;0.386363636363636;0.53125;
tcphttputorrentexe;3;6;950;0.333333333333333;0.00314795383001049;0.00623700623700624;
40028udp;0;0;5;0;0;0;
tcpjabbersslapsdaemonexe;0;0;129;0;0;0;
47993udp;0;0;51;0;0;0;
5353udp;0;0;127;0;0;0;
tcphttpsfirefoxexe;2607;438;338;0.85615763546798;0.885229202037351;0.870450751252087;
tcpsmtptlssslthunderbirdexe;0;0;5;0;0;0;
udphttps;1539;309;118;0.832792207792208;0.928786964393482;0.878174037089872;
tcphttpitunesexe;0;0;231;0;0;0;
tcphttpsteamwebhelperexe;0;0;428;0;0;0;
udpdhcpv6c;0;0;12;0;0;0;
tcpteamviewerteamviewerserviceexe;0;0;48;0;0;0;
udpnetbiosdgm;452;33;0;0.931958762886598;1;0.964781216648879;
tcpicslap;227;0;957;1;0.191722972972973;0.321757618710135;
11000udp;0;0;21;0;0;0;
udpdns;38922;445;509;0.988696116036274;0.987091374806624;0.987893093733343;
tcphttpsmshtaexe;0;0;2;0;0;0;
tcphttpsskypebrowserhostexe;0;0;81;0;0;0;
51654udp;861;293;93;0.746100519930676;0.90251572327044;0.816888045540797;
11888udp;0;0;7;0;0;0;
tcphttpspotifyexe;5113;328;424;0.93971696379342;0.923424236951418;0.931499362361086;
3702udp;0;0;104;0;0;0;
6992udp;0;0;2;0;0;0;
40025udp;0;13;1;0;0;0;
tcpteamviewersystem;0;0;12;0;0;0;
tcphttpsgoogledrivesyncexe;0;0;3;0;0;0;
udpteamviewer;0;0;82;0;0;0;
tcpdnssystem;0;0;17;0;0;0;
tcphttputorrentieexe;0;0;315;0;0;0;
49001udp;0;0;49;0;0;0;
tcphttpteamviewerserviceexe;0;0;348;0;0;0;
tcpteamviewer;0;0;56;0;0;0;
