sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
40027udp;0;0;7;0;0;0;
udpllmnr;40126;745;7;0.981771916517824;0.999825579946677;0.990716507826774;
tcphttpsspotifyexe;0;0;2382;0;0;0;
tcphttpssystem;9776;8409;435;0.537585922463569;0.957398883556948;0.688547682772222;
tcphttpsskypeexe;2211;257;220;0.895867098865478;0.909502262443439;0.90263319044703;
tcpsshwinscpexe;0;0;7;0;0;0;
40029tcpskypeexe;0;0;3;0;0;0;
40036udp;0;4;3;0;0;0;
tcphttpsonedriveexe;1;0;916;1;0.00109051254089422;0.00217864923747277;
tcphttpssvchostexe;0;0;324;0;0;0;
40030udp;0;0;3;0;0;0;
43265udp;0;0;97;0;0;0;
udpspotify;168;0;2;1;0.988235294117647;0.994082840236686;
tcphttpsiexploreexe;684;22;2798;0.968838526912181;0.196438828259621;0.326647564469914;
tcphttpiexploreexe;68;9;2047;0.883116883116883;0.0321513002364066;0.062043795620438;
tcphttpsutorrentexe;0;0;107;0;0;0;
40024udp;0;1;5;0;0;0;
tcphttpchromeexe;0;0;851;0;0;0;
40029udp;0;2;13;0;0;0;
4070tcpspotifyexe;0;0;79;0;0;0;
40003udp;0;0;13;0;0;0;
udpnatpmp;0;0;172;0;0;0;
udpstun;0;0;248;0;0;0;
udprtp;0;0;74;0;0;0;
8621udp;0;0;30;0;0;0;
50321udp;0;0;100;0;0;0;
udponlinegames;4320;19;32;0.995621110855036;0.992647058823529;0.994131860545392;
tcphttpavgmfapxexe;0;0;10;0;0;0;
tcphttpsystem;0;0;322;0;0;0;
udpnetbios;0;0;340;0;0;0;
tcphttp;13593;8884;160;0.604751523779864;0.988366174652803;0.750372619376207;
tcphttpfirefoxexe;0;0;1305;0;0;0;
8999udp;0;0;51;0;0;0;
tcppop3tlssslthunderbirdexe;0;0;7;0;0;0;
tcpicslapsystem;0;0;453;0;0;0;
1024udp;0;0;6;0;0;0;
12350tcpskypeexe;2;0;12;1;0.142857142857143;0.25;
45776tcputorrentexe;0;0;1;0;0;0;
tcphttpssteamwebhelperexe;0;0;2;0;0;0;
40020udp;0;2;18;0;0;0;
tcphttpsteamexe;0;0;474;0;0;0;
3800udp;0;0;26;0;0;0;
tcpjabberpidginexe;0;0;11;0;0;0;
udpp2pbittorrent;1640;409;267;0.800390434358224;0.85998951232302;0.829120323559151;
139tcpsystem;0;0;14;0;0;0;
tcphttpsitunesexe;7030;1754;478;0.800318761384335;0.936334576451785;0.863000245519273;
tcphttpsthunderbirdexe;0;0;8;0;0;0;
tcphttpsmsmpengexe;0;0;22;0;0;0;
9875udp;0;0;5;0;0;0;
tcphttps;2917;2005;2828;0.592645266151971;0.507745865970409;0.546920408737227;
40018udp;0;4;4;0;0;0;
tcphttpschromeexe;1229;267;1844;0.821524064171123;0.399934917019199;0.53797329831473;
udpssdp;10669;706;208;0.937934065934066;0.980877080077227;0.958925040445803;
udpdhcps;232;0;132;1;0.637362637362637;0.778523489932886;
tcphttponedriveexe;0;0;61;0;0;0;
udpdhcpc;17;3;27;0.85;0.386363636363636;0.53125;
tcphttputorrentexe;0;3;1094;0;0;0;
40028udp;0;0;5;0;0;0;
tcpjabbersslapsdaemonexe;0;0;127;0;0;0;
47993udp;0;0;51;0;0;0;
5353udp;0;0;131;0;0;0;
tcphttpsfirefoxexe;2906;479;359;0.858493353028065;0.890045941807044;0.873984962406015;
tcpsmtptlssslthunderbirdexe;0;0;4;0;0;0;
udphttps;1539;325;139;0.825643776824034;0.917163289630513;0.869000564652739;
tcphttpitunesexe;0;0;225;0;0;0;
tcphttpsteamwebhelperexe;0;0;400;0;0;0;
udpdhcpv6c;0;0;12;0;0;0;
tcpteamviewerteamviewerserviceexe;0;0;51;0;0;0;
udpnetbiosdgm;452;32;0;0.933884297520661;1;0.965811965811966;
tcpicslap;221;0;957;1;0.187606112054329;0.315939957112223;
11000udp;0;0;22;0;0;0;
udpdns;38942;447;435;0.98865165401508;0.988952942072784;0.988802275093314;
tcphttpsmshtaexe;0;0;1;0;0;0;
tcphttpsskypebrowserhostexe;0;0;61;0;0;0;
51654udp;859;324;75;0.726120033812341;0.919700214132762;0.811525743977326;
11888udp;0;0;7;0;0;0;
tcphttpspotifyexe;5070;566;465;0.899574166075231;0.915989159891599;0.907707456807806;
3702udp;0;0;104;0;0;0;
6992udp;0;0;2;0;0;0;
40025udp;0;3;1;0;0;0;
tcpteamviewersystem;0;0;13;0;0;0;
tcphttpsgoogledrivesyncexe;0;0;3;0;0;0;
udpteamviewer;0;0;82;0;0;0;
tcpdnssystem;0;0;17;0;0;0;
tcphttputorrentieexe;0;0;315;0;0;0;
49001udp;0;0;49;0;0;0;
tcphttpteamviewerserviceexe;0;0;348;0;0;0;
tcpteamviewer;0;0;55;0;0;0;
