sep=;
PredictedAppTag;TP;FP;FN;Precission;Recall;FMeasure;
tcp_icslap;195;4;1;0,979899497487437;0,994897959183674;0,987341772151899;
tcp_http;3132;2;12;0,999361837906828;0,99618320610687;0,997769990442816;
12350_tcp;9;1;4;0,9;0,692307692307692;0,782608695652174;
40036_udp;0;5;15;0;0;0;
11888_udp;0;0;14;0;0;0;
udp_spotify;17;0;0;1;1;1;
50321_udp;1;11;19;0,0833333333333333;0,05;0,0625;
tcp_smtptlsssl;13;7;5;0,65;0,722222222222222;0,684210526315789;
udp_rtp;18;1;1;0,947368421052632;0,947368421052632;0,947368421052632;
udp_dhcpv6c;17;0;0;1;1;1;
45776_tcp;20;0;0;1;1;1;
8999_udp;0;0;16;0;0;0;
40005_udp;1;3;15;0,25;0,0625;0,1;
tcp_teamviewer;27;2;5;0,931034482758621;0,84375;0,885245901639344;
9875_udp;13;0;1;1;0,928571428571429;0,962962962962963;
udp_onlinegames;473;3;2;0,993697478991597;0,995789473684211;0,994742376445847;
tcp_jabberssl;15;7;1;0,681818181818182;0,9375;0,789473684210526;
11000_udp;13;0;0;1;1;1;
udp_dns;4447;2;7;0,999550460777703;0,998428378985182;0,998989104796136;
40028_udp;5;28;4;0,151515151515152;0,555555555555556;0,238095238095238;
tcp_https;11709;12;9;0,998976196570258;0,999231950844854;0,99910405734033;
tcp_pop3tlsssl;20;0;5;1;0,8;0,888888888888889;
8621_udp;3;6;11;0,333333333333333;0,214285714285714;0,260869565217391;
udp_netbiosdgm;50;0;0;1;1;1;
6992_udp;0;0;16;0;0;0;
tcp_ssh;11;3;1;0,785714285714286;0,916666666666667;0,846153846153846;
40027_udp;4;3;11;0,571428571428571;0,266666666666667;0,363636363636364;
40029_udp;4;33;7;0,108108108108108;0,363636363636364;0,166666666666667;
udp_netbios;54;3;0;0,947368421052632;1;0,972972972972973;
udp_https;212;3;2;0,986046511627907;0,990654205607477;0,988344988344988;
40024_udp;4;8;16;0,333333333333333;0,2;0,25;
udp_natpmp;14;0;0;1;1;1;
3702_udp;33;1;1;0,970588235294118;0,970588235294118;0,970588235294118;
40003_udp;2;7;11;0,222222222222222;0,153846153846154;0,181818181818182;
5353_udp;19;0;1;1;0,95;0,974358974358974;
udp_p2pbittorrent;187;101;25;0,649305555555556;0,882075471698113;0,748;
40025_udp;7;15;5;0,318181818181818;0,583333333333333;0,411764705882353;
tcp_dns;17;0;0;1;1;1;
40023_udp;7;8;8;0,466666666666667;0,466666666666667;0,466666666666667;
40020_udp;3;3;11;0,5;0,214285714285714;0,3;
udp_llmnr;4463;0;0;1;1;1;
51654_udp;149;7;2;0,955128205128205;0,986754966887417;0,970684039087948;
40029_tcp;12;7;1;0,631578947368421;0,923076923076923;0,75;
udp_ssdp;1189;0;0;1;1;1;
47993_udp;0;2;18;0;0;0;
4070_tcp;23;1;0;0,958333333333333;1;0,978723404255319;
udp_stun;31;1;0;0,96875;1;0,984126984126984;
40018_udp;10;13;4;0,434782608695652;0,714285714285714;0,54054054054054;
43265_udp;10;11;5;0,476190476190476;0,666666666666667;0,555555555555556;
udp_teamviewer;17;0;0;1;1;1;
tcp_jabber;9;0;2;1;0,818181818181818;0,9;
udp_dhcpc;14;1;0;0,933333333333333;1;0,96551724137931;
3800_udp;0;10;12;0;0;0;
139_tcp;22;0;0;1;1;1;
49001_udp;1;2;14;0,333333333333333;0,0666666666666667;0,111111111111111;
40030_udp;0;1;16;0;0;0;
udp_dhcps;47;0;1;1;0,979166666666667;0,989473684210526;
1024_udp;2;15;16;0,117647058823529;0,111111111111111;0,114285714285714;
